election,race,key,county,precinct,party,candidate,votes
2023-gen,ci-48,LAKE-BEA 2 HD12,LAKE,BEA 2 HD12,YES,YES,104
2023-gen,ci-48,LAKE-CHA 1 HD93,LAKE,CHA 1 HD93,YES,YES,446
2023-gen,ci-48,LAKE-DAY 1 HD12,LAKE,DAY 1 HD12,YES,YES,452
2023-gen,ci-48,LAKE-FER 1 HD10,LAKE,FER 1 HD10,YES,YES,599
2023-gen,ci-48,LAKE-PAB 1_HD93,LAKE,PAB 1_HD93,YES,YES,322
2023-gen,ci-48,LAKE-PAB 2_HD15,LAKE,PAB 2_HD15,YES,YES,581
2023-gen,ci-48,LAKE-POL 1 HD12,LAKE,POL 1 HD12,YES,YES,684
2023-gen,ci-48,LAKE-POL 2 HD12,LAKE,POL 2 HD12,YES,YES,701
2023-gen,ci-48,LAKE-POL 3 HD12,LAKE,POL 3 HD12,YES,YES,362
2023-gen,ci-48,LAKE-POL 4 HD12,LAKE,POL 4 HD12,YES,YES,860
2023-gen,ci-48,LAKE-POL 5 HD12,LAKE,POL 5 HD12,YES,YES,1085
2023-gen,ci-48,LAKE-POL 6 HD93,LAKE,POL 6 HD93,YES,YES,184
2023-gen,ci-48,LAKE-POL 7 HD93,LAKE,POL 7 HD93,YES,YES,342
2023-gen,ci-48,LAKE-POL 8 HD15,LAKE,POL 8 HD15,YES,YES,33
2023-gen,ci-48,LAKE-RON 1 HD93,LAKE,RON 1 HD93,YES,YES,861
2023-gen,ci-48,LAKE-RON 2 HD15,LAKE,RON 2 HD15,YES,YES,452
2023-gen,ci-48,LAKE-STI 1 HD93,LAKE,STI 1 HD93,YES,YES,476
2023-gen,ci-48,LAKE-STI 2 HD15,LAKE,STI 2 HD15,YES,YES,477
2023-gen,ci-48,LAKE-SWA 1 HD10,LAKE,SWA 1 HD10,YES,YES,68
2023-gen,ci-48,LAKE-SWA 2 HD15,LAKE,SWA 2 HD15,YES,YES,106
2023-gen,ci-48,LAKE-ARL 1 HD93,LAKE,ARL 1 HD93,NO,NO,143
2023-gen,ci-48,LAKE-BEA 1 HD10,LAKE,BEA 1 HD10,NO,NO,82
2023-gen,ci-48,LAKE-BEA 2 HD12,LAKE,BEA 2 HD12,NO,NO,17
2023-gen,ci-48,LAKE-CHA 1 HD93,LAKE,CHA 1 HD93,NO,NO,127
2023-gen,ci-48,LAKE-DAY 1 HD12,LAKE,DAY 1 HD12,NO,NO,86
2023-gen,ci-48,LAKE-FER 1 HD10,LAKE,FER 1 HD10,NO,NO,119
2023-gen,ci-48,LAKE-PAB 1_HD93,LAKE,PAB 1_HD93,NO,NO,61
2023-gen,ci-48,LAKE-PAB 2_HD15,LAKE,PAB 2_HD15,NO,NO,136
2023-gen,ci-48,LAKE-POL 1 HD12,LAKE,POL 1 HD12,NO,NO,157
2023-gen,ci-48,LAKE-POL 2 HD12,LAKE,POL 2 HD12,NO,NO,152
2023-gen,ci-48,LAKE-POL 3 HD12,LAKE,POL 3 HD12,NO,NO,87
2023-gen,ci-48,LAKE-POL 4 HD12,LAKE,POL 4 HD12,NO,NO,186
2023-gen,ci-48,LAKE-POL 5 HD12,LAKE,POL 5 HD12,NO,NO,308
2023-gen,ci-48,LAKE-POL 6 HD93,LAKE,POL 6 HD93,NO,NO,56
2023-gen,ci-48,LAKE-POL 7 HD93,LAKE,POL 7 HD93,NO,NO,90
2023-gen,ci-48,LAKE-POL 8 HD15,LAKE,POL 8 HD15,NO,NO,2
2023-gen,ci-48,LAKE-RON 1 HD93,LAKE,RON 1 HD93,NO,NO,231
2023-gen,ci-48,LAKE-RON 2 HD15,LAKE,RON 2 HD15,NO,NO,105
2023-gen,ci-48,LAKE-STI 1 HD93,LAKE,STI 1 HD93,NO,NO,126
2023-gen,ci-48,LAKE-STI 2 HD15,LAKE,STI 2 HD15,NO,NO,136
2023-gen,ci-48,LAKE-SWA 1 HD10,LAKE,SWA 1 HD10,NO,NO,19
2023-gen,ci-48,LAKE-SWA 2 HD15,LAKE,SWA 2 HD15,NO,NO,19
2023-gen,lr-131,LAKE-ARL 1 HD93,LAKE,ARL 1 HD93,YES,YES,267
2023-gen,lr-131,LAKE-BEA 1 HD10,LAKE,BEA 1 HD10,YES,YES,219
2023-gen,lr-131,LAKE-BEA 2 HD12,LAKE,BEA 2 HD12,YES,YES,50
2023-gen,lr-131,LAKE-CHA 1 HD93,LAKE,CHA 1 HD93,YES,YES,267
2023-gen,lr-131,LAKE-DAY 1 HD12,LAKE,DAY 1 HD12,YES,YES,303
2023-gen,lr-131,LAKE-FER 1 HD10,LAKE,FER 1 HD10,YES,YES,413
2023-gen,lr-131,LAKE-PAB 1_HD93,LAKE,PAB 1_HD93,YES,YES,235
2023-gen,lr-131,LAKE-PAB 2_HD15,LAKE,PAB 2_HD15,YES,YES,402
2023-gen,lr-131,LAKE-POL 1 HD12,LAKE,POL 1 HD12,YES,YES,442
2023-gen,lr-131,LAKE-POL 2 HD12,LAKE,POL 2 HD12,YES,YES,419
2023-gen,lr-131,LAKE-POL 3 HD12,LAKE,POL 3 HD12,YES,YES,200
2023-gen,lr-131,LAKE-POL 4 HD12,LAKE,POL 4 HD12,YES,YES,521
2023-gen,lr-131,LAKE-POL 5 HD12,LAKE,POL 5 HD12,YES,YES,647
2023-gen,lr-131,LAKE-POL 6 HD93,LAKE,POL 6 HD93,YES,YES,124
2023-gen,lr-131,LAKE-POL 7 HD93,LAKE,POL 7 HD93,YES,YES,227
2023-gen,lr-131,LAKE-POL 8 HD15,LAKE,POL 8 HD15,YES,YES,15
2023-gen,lr-131,LAKE-RON 1 HD93,LAKE,RON 1 HD93,YES,YES,548
2023-gen,lr-131,LAKE-RON 2 HD15,LAKE,RON 2 HD15,YES,YES,278
2023-gen,lr-131,LAKE-STI 1 HD93,LAKE,STI 1 HD93,YES,YES,284
2023-gen,lr-131,LAKE-STI 2 HD15,LAKE,STI 2 HD15,YES,YES,319
2023-gen,lr-131,LAKE-SWA 1 HD10,LAKE,SWA 1 HD10,YES,YES,46
2023-gen,lr-131,LAKE-SWA 2 HD15,LAKE,SWA 2 HD15,YES,YES,71
2023-gen,lr-131,LAKE-ARL 1 HD93,LAKE,ARL 1 HD93,NO,NO,451
2023-gen,lr-131,LAKE-BEA 1 HD10,LAKE,BEA 1 HD10,NO,NO,248
2023-gen,lr-131,LAKE-BEA 2 HD12,LAKE,BEA 2 HD12,NO,NO,66
2023-gen,lr-131,LAKE-CHA 1 HD93,LAKE,CHA 1 HD93,NO,NO,295
2023-gen,lr-131,LAKE-DAY 1 HD12,LAKE,DAY 1 HD12,NO,NO,230
2023-gen,lr-131,LAKE-FER 1 HD10,LAKE,FER 1 HD10,NO,NO,315
2023-gen,lr-131,LAKE-PAB 1_HD93,LAKE,PAB 1_HD93,NO,NO,145
2023-gen,lr-131,LAKE-PAB 2_HD15,LAKE,PAB 2_HD15,NO,NO,321
2023-gen,lr-131,LAKE-POL 1 HD12,LAKE,POL 1 HD12,NO,NO,391
2023-gen,lr-131,LAKE-POL 2 HD12,LAKE,POL 2 HD12,NO,NO,447
2023-gen,lr-131,LAKE-POL 3 HD12,LAKE,POL 3 HD12,NO,NO,244
2023-gen,lr-131,LAKE-POL 4 HD12,LAKE,POL 4 HD12,NO,NO,517
2023-gen,lr-131,LAKE-POL 5 HD12,LAKE,POL 5 HD12,NO,NO,752
2023-gen,lr-131,LAKE-POL 6 HD93,LAKE,POL 6 HD93,NO,NO,115
2023-gen,lr-131,LAKE-POL 7 HD93,LAKE,POL 7 HD93,NO,NO,209
2023-gen,lr-131,LAKE-POL 8 HD15,LAKE,POL 8 HD15,NO,NO,17
2023-gen,lr-131,LAKE-RON 1 HD93,LAKE,RON 1 HD93,NO,NO,560
2023-gen,lr-131,LAKE-RON 2 HD15,LAKE,RON 2 HD15,NO,NO,265
2023-gen,lr-131,LAKE-STI 1 HD93,LAKE,STI 1 HD93,NO,NO,317
2023-gen,lr-131,LAKE-STI 2 HD15,LAKE,STI 2 HD15,NO,NO,300
2023-gen,lr-131,LAKE-SWA 1 HD10,LAKE,SWA 1 HD10,NO,NO,38
2023-gen,lr-131,LAKE-SWA 2 HD15,LAKE,SWA 2 HD15,NO,NO,51
2023-gen,us-house-east,LEWIS AND CLARK-PCT 01,LEWIS AND CLARK,PCT 01,Democrat,PENNY RONNING,168
2023-gen,us-house-east,LEWIS AND CLARK-PCT 02,LEWIS AND CLARK,PCT 02,Democrat,PENNY RONNING,187
2023-gen,us-house-east,LEWIS AND CLARK-PCT 03,LEWIS AND CLARK,PCT 03,Democrat,PENNY RONNING,227
2023-gen,us-house-east,LEWIS AND CLARK-PCT 04,LEWIS AND CLARK,PCT 04,Democrat,PENNY RONNING,229
2023-gen,us-house-east,LEWIS AND CLARK-PCT 05,LEWIS AND CLARK,PCT 05,Democrat,PENNY RONNING,261
2023-gen,us-house-east,LEWIS AND CLARK-PCT 06,LEWIS AND CLARK,PCT 06,Democrat,PENNY RONNING,270
2023-gen,us-house-east,LEWIS AND CLARK-PCT 07,LEWIS AND CLARK,PCT 07,Democrat,PENNY RONNING,241
2023-gen,us-house-east,LEWIS AND CLARK-PCT 08,LEWIS AND CLARK,PCT 08,Democrat,PENNY RONNING,304
2023-gen,us-house-east,LEWIS AND CLARK-PCT 09,LEWIS AND CLARK,PCT 09,Democrat,PENNY RONNING,291
2023-gen,us-house-east,LEWIS AND CLARK-PCT 10,LEWIS AND CLARK,PCT 10,Democrat,PENNY RONNING,235
2023-gen,us-house-east,LEWIS AND CLARK-PCT 11,LEWIS AND CLARK,PCT 11,Democrat,PENNY RONNING,259
2023-gen,us-house-east,LEWIS AND CLARK-PCT 12,LEWIS AND CLARK,PCT 12,Democrat,PENNY RONNING,139
2023-gen,us-house-east,LEWIS AND CLARK-PCT 13,LEWIS AND CLARK,PCT 13,Democrat,PENNY RONNING,315
2023-gen,us-house-east,LEWIS AND CLARK-PCT 14,LEWIS AND CLARK,PCT 14,Democrat,PENNY RONNING,310
2023-gen,us-house-east,LEWIS AND CLARK-PCT 15,LEWIS AND CLARK,PCT 15,Democrat,PENNY RONNING,221
2023-gen,us-house-east,LEWIS AND CLARK-PCT 16,LEWIS AND CLARK,PCT 16,Democrat,PENNY RONNING,385
2023-gen,us-house-east,LEWIS AND CLARK-PCT 17,LEWIS AND CLARK,PCT 17,Democrat,PENNY RONNING,361
2023-gen,us-house-east,LEWIS AND CLARK-PCT 18,LEWIS AND CLARK,PCT 18,Democrat,PENNY RONNING,266
2023-gen,us-house-east,LEWIS AND CLARK-PCT 19,LEWIS AND CLARK,PCT 19,Democrat,PENNY RONNING,151
2023-gen,us-house-east,LEWIS AND CLARK-PCT 20,LEWIS AND CLARK,PCT 20,Democrat,PENNY RONNING,259
2023-gen,us-house-east,LEWIS AND CLARK-PCT 21,LEWIS AND CLARK,PCT 21,Democrat,PENNY RONNING,222
2023-gen,us-house-east,LEWIS AND CLARK-PCT 22,LEWIS AND CLARK,PCT 22,Democrat,PENNY RONNING,161
2023-gen,us-house-east,LEWIS AND CLARK-PCT 23,LEWIS AND CLARK,PCT 23,Democrat,PENNY RONNING,229
2023-gen,us-house-east,LEWIS AND CLARK-PCT 24,LEWIS AND CLARK,PCT 24,Democrat,PENNY RONNING,287
2023-gen,us-house-east,LEWIS AND CLARK-PCT 25,LEWIS AND CLARK,PCT 25,Democrat,PENNY RONNING,287
2023-gen,us-house-east,LEWIS AND CLARK-PCT 26,LEWIS AND CLARK,PCT 26,Democrat,PENNY RONNING,342
2023-gen,us-house-east,LEWIS AND CLARK-PCT 27,LEWIS AND CLARK,PCT 27,Democrat,PENNY RONNING,302
2023-gen,us-house-east,LEWIS AND CLARK-PCT 28,LEWIS AND CLARK,PCT 28,Democrat,PENNY RONNING,210
2023-gen,us-house-east,LEWIS AND CLARK-PCT 29,LEWIS AND CLARK,PCT 29,Democrat,PENNY RONNING,116
2023-gen,us-house-east,LEWIS AND CLARK-PCT 30,LEWIS AND CLARK,PCT 30,Democrat,PENNY RONNING,30
2023-gen,us-house-east,LEWIS AND CLARK-PCT 31,LEWIS AND CLARK,PCT 31,Democrat,PENNY RONNING,88
2023-gen,us-house-east,LEWIS AND CLARK-PCT 32,LEWIS AND CLARK,PCT 32,Democrat,PENNY RONNING,3
2023-gen,us-house-east,LEWIS AND CLARK-PCT 33,LEWIS AND CLARK,PCT 33,Democrat,PENNY RONNING,66
2023-gen,us-house-east,LEWIS AND CLARK-PCT 01,LEWIS AND CLARK,PCT 01,Libertarian,SAM RANKIN,23
2023-gen,us-house-east,LEWIS AND CLARK-PCT 02,LEWIS AND CLARK,PCT 02,Libertarian,SAM RANKIN,16
2023-gen,us-house-east,LEWIS AND CLARK-PCT 03,LEWIS AND CLARK,PCT 03,Libertarian,SAM RANKIN,14
2023-gen,us-house-east,LEWIS AND CLARK-PCT 04,LEWIS AND CLARK,PCT 04,Libertarian,SAM RANKIN,9
2023-gen,us-house-east,LEWIS AND CLARK-PCT 05,LEWIS AND CLARK,PCT 05,Libertarian,SAM RANKIN,5
2023-gen,us-house-east,LEWIS AND CLARK-PCT 06,LEWIS AND CLARK,PCT 06,Libertarian,SAM RANKIN,9
2023-gen,us-house-east,LEWIS AND CLARK-PCT 07,LEWIS AND CLARK,PCT 07,Libertarian,SAM RANKIN,11
2023-gen,us-house-east,LEWIS AND CLARK-PCT 08,LEWIS AND CLARK,PCT 08,Libertarian,SAM RANKIN,16
2023-gen,us-house-east,LEWIS AND CLARK-PCT 09,LEWIS AND CLARK,PCT 09,Libertarian,SAM RANKIN,13
2023-gen,us-house-east,LEWIS AND CLARK-PCT 10,LEWIS AND CLARK,PCT 10,Libertarian,SAM RANKIN,20
2023-gen,us-house-east,LEWIS AND CLARK-PCT 11,LEWIS AND CLARK,PCT 11,Libertarian,SAM RANKIN,18
2023-gen,us-house-east,LEWIS AND CLARK-PCT 12,LEWIS AND CLARK,PCT 12,Libertarian,SAM RANKIN,11
2023-gen,us-house-east,LEWIS AND CLARK-PCT 13,LEWIS AND CLARK,PCT 13,Libertarian,SAM RANKIN,15
2023-gen,us-house-east,LEWIS AND CLARK-PCT 14,LEWIS AND CLARK,PCT 14,Libertarian,SAM RANKIN,12
2023-gen,us-house-east,LEWIS AND CLARK-PCT 15,LEWIS AND CLARK,PCT 15,Libertarian,SAM RANKIN,14
2023-gen,us-house-east,LEWIS AND CLARK-PCT 16,LEWIS AND CLARK,PCT 16,Libertarian,SAM RANKIN,20
2023-gen,us-house-east,LEWIS AND CLARK-PCT 17,LEWIS AND CLARK,PCT 17,Libertarian,SAM RANKIN,14
2023-gen,us-house-east,LEWIS AND CLARK-PCT 18,LEWIS AND CLARK,PCT 18,Libertarian,SAM RANKIN,15
2023-gen,us-house-east,LEWIS AND CLARK-PCT 19,LEWIS AND CLARK,PCT 19,Libertarian,SAM RANKIN,13
2023-gen,us-house-east,LEWIS AND CLARK-PCT 20,LEWIS AND CLARK,PCT 20,Libertarian,SAM RANKIN,24
2023-gen,us-house-east,LEWIS AND CLARK-PCT 21,LEWIS AND CLARK,PCT 21,Libertarian,SAM RANKIN,24
2023-gen,us-house-east,LEWIS AND CLARK-PCT 22,LEWIS AND CLARK,PCT 22,Libertarian,SAM RANKIN,10
2023-gen,us-house-east,LEWIS AND CLARK-PCT 23,LEWIS AND CLARK,PCT 23,Libertarian,SAM RANKIN,12
2023-gen,us-house-east,LEWIS AND CLARK-PCT 24,LEWIS AND CLARK,PCT 24,Libertarian,SAM RANKIN,16
2023-gen,us-house-east,LEWIS AND CLARK-PCT 25,LEWIS AND CLARK,PCT 25,Libertarian,SAM RANKIN,13
2023-gen,us-house-east,LEWIS AND CLARK-PCT 26,LEWIS AND CLARK,PCT 26,Libertarian,SAM RANKIN,20
2023-gen,us-house-east,LEWIS AND CLARK-PCT 27,LEWIS AND CLARK,PCT 27,Libertarian,SAM RANKIN,19
2023-gen,us-house-east,LEWIS AND CLARK-PCT 28,LEWIS AND CLARK,PCT 28,Libertarian,SAM RANKIN,27
2023-gen,us-house-east,LEWIS AND CLARK-PCT 29,LEWIS AND CLARK,PCT 29,Libertarian,SAM RANKIN,6
2023-gen,us-house-east,LEWIS AND CLARK-PCT 30,LEWIS AND CLARK,PCT 30,Libertarian,SAM RANKIN,1
2023-gen,us-house-east,LEWIS AND CLARK-PCT 31,LEWIS AND CLARK,PCT 31,Libertarian,SAM RANKIN,11
2023-gen,us-house-east,LEWIS AND CLARK-PCT 32,LEWIS AND CLARK,PCT 32,Libertarian,SAM RANKIN,1
2023-gen,us-house-east,LEWIS AND CLARK-PCT 33,LEWIS AND CLARK,PCT 33,Libertarian,SAM RANKIN,11
2023-gen,us-house-east,LEWIS AND CLARK-PCT 01,LEWIS AND CLARK,PCT 01,Republican,MATT ROSENDALE,598
2023-gen,us-house-east,LEWIS AND CLARK-PCT 02,LEWIS AND CLARK,PCT 02,Republican,MATT ROSENDALE,626
2023-gen,us-house-east,LEWIS AND CLARK-PCT 03,LEWIS AND CLARK,PCT 03,Republican,MATT ROSENDALE,455
2023-gen,us-house-east,LEWIS AND CLARK-PCT 04,LEWIS AND CLARK,PCT 04,Republican,MATT ROSENDALE,540
2023-gen,us-house-east,LEWIS AND CLARK-PCT 05,LEWIS AND CLARK,PCT 05,Republican,MATT ROSENDALE,256
2023-gen,us-house-east,LEWIS AND CLARK-PCT 06,LEWIS AND CLARK,PCT 06,Republican,MATT ROSENDALE,512
2023-gen,us-house-east,LEWIS AND CLARK-PCT 07,LEWIS AND CLARK,PCT 07,Republican,MATT ROSENDALE,259
2023-gen,us-house-east,LEWIS AND CLARK-PCT 08,LEWIS AND CLARK,PCT 08,Republican,MATT ROSENDALE,228
2023-gen,us-house-east,LEWIS AND CLARK-PCT 09,LEWIS AND CLARK,PCT 09,Republican,MATT ROSENDALE,311
2023-gen,us-house-east,LEWIS AND CLARK-PCT 10,LEWIS AND CLARK,PCT 10,Republican,MATT ROSENDALE,904
2023-gen,us-house-east,LEWIS AND CLARK-PCT 11,LEWIS AND CLARK,PCT 11,Republican,MATT ROSENDALE,589
2023-gen,us-house-east,LEWIS AND CLARK-PCT 12,LEWIS AND CLARK,PCT 12,Republican,MATT ROSENDALE,384
2023-gen,us-house-east,LEWIS AND CLARK-PCT 13,LEWIS AND CLARK,PCT 13,Republican,MATT ROSENDALE,346
2023-gen,us-house-east,LEWIS AND CLARK-PCT 14,LEWIS AND CLARK,PCT 14,Republican,MATT ROSENDALE,107
2023-gen,us-house-east,LEWIS AND CLARK-PCT 15,LEWIS AND CLARK,PCT 15,Republican,MATT ROSENDALE,282
2023-gen,us-house-east,LEWIS AND CLARK-PCT 16,LEWIS AND CLARK,PCT 16,Republican,MATT ROSENDALE,524
2023-gen,us-house-east,LEWIS AND CLARK-PCT 17,LEWIS AND CLARK,PCT 17,Republican,MATT ROSENDALE,176
2023-gen,us-house-east,LEWIS AND CLARK-PCT 18,LEWIS AND CLARK,PCT 18,Republican,MATT ROSENDALE,406
2023-gen,us-house-east,LEWIS AND CLARK-PCT 19,LEWIS AND CLARK,PCT 19,Republican,MATT ROSENDALE,389
2023-gen,us-house-east,LEWIS AND CLARK-PCT 20,LEWIS AND CLARK,PCT 20,Republican,MATT ROSENDALE,536
2023-gen,us-house-east,LEWIS AND CLARK-PCT 21,LEWIS AND CLARK,PCT 21,Republican,MATT ROSENDALE,915
2023-gen,us-house-east,LEWIS AND CLARK-PCT 22,LEWIS AND CLARK,PCT 22,Republican,MATT ROSENDALE,108
2023-gen,us-house-east,LEWIS AND CLARK-PCT 23,LEWIS AND CLARK,PCT 23,Republican,MATT ROSENDALE,488
2023-gen,us-house-east,LEWIS AND CLARK-PCT 24,LEWIS AND CLARK,PCT 24,Republican,MATT ROSENDALE,439
2023-gen,us-house-east,LEWIS AND CLARK-PCT 25,LEWIS AND CLARK,PCT 25,Republican,MATT ROSENDALE,304
2023-gen,us-house-east,LEWIS AND CLARK-PCT 26,LEWIS AND CLARK,PCT 26,Republican,MATT ROSENDALE,704
2023-gen,us-house-east,LEWIS AND CLARK-PCT 27,LEWIS AND CLARK,PCT 27,Republican,MATT ROSENDALE,812
2023-gen,us-house-east,LEWIS AND CLARK-PCT 28,LEWIS AND CLARK,PCT 28,Republican,MATT ROSENDALE,714
2023-gen,us-house-east,LEWIS AND CLARK-PCT 29,LEWIS AND CLARK,PCT 29,Republican,MATT ROSENDALE,277
2023-gen,us-house-east,LEWIS AND CLARK-PCT 30,LEWIS AND CLARK,PCT 30,Republican,MATT ROSENDALE,114
2023-gen,us-house-east,LEWIS AND CLARK-PCT 31,LEWIS AND CLARK,PCT 31,Republican,MATT ROSENDALE,422
2023-gen,us-house-east,LEWIS AND CLARK-PCT 32,LEWIS AND CLARK,PCT 32,Republican,MATT ROSENDALE,56
2023-gen,us-house-east,LEWIS AND CLARK-PCT 33,LEWIS AND CLARK,PCT 33,Republican,MATT ROSENDALE,456
2023-gen,us-house-east,LEWIS AND CLARK-PCT 01,LEWIS AND CLARK,PCT 01,Independent,GARY BUCHANAN,261
2023-gen,us-house-east,LEWIS AND CLARK-PCT 02,LEWIS AND CLARK,PCT 02,Independent,GARY BUCHANAN,321
2023-gen,us-house-east,LEWIS AND CLARK-PCT 03,LEWIS AND CLARK,PCT 03,Independent,GARY BUCHANAN,268
2023-gen,us-house-east,LEWIS AND CLARK-PCT 04,LEWIS AND CLARK,PCT 04,Independent,GARY BUCHANAN,245
2023-gen,us-house-east,LEWIS AND CLARK-PCT 05,LEWIS AND CLARK,PCT 05,Independent,GARY BUCHANAN,324
2023-gen,us-house-east,LEWIS AND CLARK-PCT 06,LEWIS AND CLARK,PCT 06,Independent,GARY BUCHANAN,348
2023-gen,us-house-east,LEWIS AND CLARK-PCT 07,LEWIS AND CLARK,PCT 07,Independent,GARY BUCHANAN,429
2023-gen,us-house-east,LEWIS AND CLARK-PCT 08,LEWIS AND CLARK,PCT 08,Independent,GARY BUCHANAN,838
2023-gen,us-house-east,LEWIS AND CLARK-PCT 09,LEWIS AND CLARK,PCT 09,Independent,GARY BUCHANAN,597
2023-gen,us-house-east,LEWIS AND CLARK-PCT 10,LEWIS AND CLARK,PCT 10,Independent,GARY BUCHANAN,357
2023-gen,us-house-east,LEWIS AND CLARK-PCT 11,LEWIS AND CLARK,PCT 11,Independent,GARY BUCHANAN,264
2023-gen,us-house-east,LEWIS AND CLARK-PCT 12,LEWIS AND CLARK,PCT 12,Independent,GARY BUCHANAN,124
2023-gen,us-house-east,LEWIS AND CLARK-PCT 13,LEWIS AND CLARK,PCT 13,Independent,GARY BUCHANAN,1095
2023-gen,us-house-east,LEWIS AND CLARK-PCT 14,LEWIS AND CLARK,PCT 14,Independent,GARY BUCHANAN,549
2023-gen,us-house-east,LEWIS AND CLARK-PCT 15,LEWIS AND CLARK,PCT 15,Independent,GARY BUCHANAN,176
2023-gen,us-house-east,LEWIS AND CLARK-PCT 16,LEWIS AND CLARK,PCT 16,Independent,GARY BUCHANAN,528
2023-gen,us-house-east,LEWIS AND CLARK-PCT 17,LEWIS AND CLARK,PCT 17,Independent,GARY BUCHANAN,514
2023-gen,us-house-east,LEWIS AND CLARK-PCT 18,LEWIS AND CLARK,PCT 18,Independent,GARY BUCHANAN,310
2023-gen,us-house-east,LEWIS AND CLARK-PCT 19,LEWIS AND CLARK,PCT 19,Independent,GARY BUCHANAN,118
2023-gen,us-house-east,LEWIS AND CLARK-PCT 20,LEWIS AND CLARK,PCT 20,Independent,GARY BUCHANAN,233
2023-gen,us-house-east,LEWIS AND CLARK-PCT 21,LEWIS AND CLARK,PCT 21,Independent,GARY BUCHANAN,363
2023-gen,us-house-east,LEWIS AND CLARK-PCT 22,LEWIS AND CLARK,PCT 22,Independent,GARY BUCHANAN,304
2023-gen,us-house-east,LEWIS AND CLARK-PCT 23,LEWIS AND CLARK,PCT 23,Independent,GARY BUCHANAN,334
2023-gen,us-house-east,LEWIS AND CLARK-PCT 24,LEWIS AND CLARK,PCT 24,Independent,GARY BUCHANAN,528
2023-gen,us-house-east,LEWIS AND CLARK-PCT 25,LEWIS AND CLARK,PCT 25,Independent,GARY BUCHANAN,366
2023-gen,us-house-east,LEWIS AND CLARK-PCT 26,LEWIS AND CLARK,PCT 26,Independent,GARY BUCHANAN,587
2023-gen,us-house-east,LEWIS AND CLARK-PCT 27,LEWIS AND CLARK,PCT 27,Independent,GARY BUCHANAN,288
2023-gen,us-house-east,LEWIS AND CLARK-PCT 28,LEWIS AND CLARK,PCT 28,Independent,GARY BUCHANAN,216
2023-gen,us-house-east,LEWIS AND CLARK-PCT 29,LEWIS AND CLARK,PCT 29,Independent,GARY BUCHANAN,114
2023-gen,us-house-east,LEWIS AND CLARK-PCT 30,LEWIS AND CLARK,PCT 30,Independent,GARY BUCHANAN,35
2023-gen,us-house-east,LEWIS AND CLARK-PCT 31,LEWIS AND CLARK,PCT 31,Independent,GARY BUCHANAN,77
2023-gen,us-house-east,LEWIS AND CLARK-PCT 32,LEWIS AND CLARK,PCT 32,Independent,GARY BUCHANAN,5
2023-gen,us-house-east,LEWIS AND CLARK-PCT 33,LEWIS AND CLARK,PCT 33,Independent,GARY BUCHANAN,85
2023-gen,supco-1,LEWIS AND CLARK-PCT 01,LEWIS AND CLARK,PCT 01,Non-Partisan,JIM RICE,795
2023-gen,supco-1,LEWIS AND CLARK-PCT 02,LEWIS AND CLARK,PCT 02,Non-Partisan,JIM RICE,881
2023-gen,supco-1,LEWIS AND CLARK-PCT 03,LEWIS AND CLARK,PCT 03,Non-Partisan,JIM RICE,709
2023-gen,supco-1,LEWIS AND CLARK-PCT 04,LEWIS AND CLARK,PCT 04,Non-Partisan,JIM RICE,765
2023-gen,supco-1,LEWIS AND CLARK-PCT 05,LEWIS AND CLARK,PCT 05,Non-Partisan,JIM RICE,639
2023-gen,supco-1,LEWIS AND CLARK-PCT 06,LEWIS AND CLARK,PCT 06,Non-Partisan,JIM RICE,866
2023-gen,supco-1,LEWIS AND CLARK-PCT 07,LEWIS AND CLARK,PCT 07,Non-Partisan,JIM RICE,742
2023-gen,supco-1,LEWIS AND CLARK-PCT 08,LEWIS AND CLARK,PCT 08,Non-Partisan,JIM RICE,1110
2023-gen,supco-1,LEWIS AND CLARK-PCT 09,LEWIS AND CLARK,PCT 09,Non-Partisan,JIM RICE,925
2023-gen,supco-1,LEWIS AND CLARK-PCT 10,LEWIS AND CLARK,PCT 10,Non-Partisan,JIM RICE,1166
2023-gen,supco-1,LEWIS AND CLARK-PCT 11,LEWIS AND CLARK,PCT 11,Non-Partisan,JIM RICE,850
2023-gen,supco-1,LEWIS AND CLARK-PCT 12,LEWIS AND CLARK,PCT 12,Non-Partisan,JIM RICE,489
2023-gen,supco-1,LEWIS AND CLARK-PCT 13,LEWIS AND CLARK,PCT 13,Non-Partisan,JIM RICE,1418
2023-gen,supco-1,LEWIS AND CLARK-PCT 14,LEWIS AND CLARK,PCT 14,Non-Partisan,JIM RICE,748
2023-gen,supco-1,LEWIS AND CLARK-PCT 15,LEWIS AND CLARK,PCT 15,Non-Partisan,JIM RICE,488
2023-gen,supco-1,LEWIS AND CLARK-PCT 16,LEWIS AND CLARK,PCT 16,Non-Partisan,JIM RICE,1088
2023-gen,supco-1,LEWIS AND CLARK-PCT 17,LEWIS AND CLARK,PCT 17,Non-Partisan,JIM RICE,773
2023-gen,supco-1,LEWIS AND CLARK-PCT 18,LEWIS AND CLARK,PCT 18,Non-Partisan,JIM RICE,776
2023-gen,supco-1,LEWIS AND CLARK-PCT 19,LEWIS AND CLARK,PCT 19,Non-Partisan,JIM RICE,487
2023-gen,supco-1,LEWIS AND CLARK-PCT 20,LEWIS AND CLARK,PCT 20,Non-Partisan,JIM RICE,786
