election,race,key,county,precinct,party,candidate,votes
2020-gen,omit,Gallatin-PCT 66B,Gallatin,PCT 66B,R,CARTER ATKINSON,576
2020-gen,omit,Gallatin-PCT 66C,Gallatin,PCT 66C,R,CARTER ATKINSON,335
2020-gen,omit,Gallatin-PCT 67A,Gallatin,PCT 67A,R,CARTER ATKINSON,805
2020-gen,omit,Gallatin-PCT 67B,Gallatin,PCT 67B,R,CARTER ATKINSON,1633
2020-gen,omit,Gallatin-PCT 67C,Gallatin,PCT 67C,R,CARTER ATKINSON,1436
2020-gen,omit,Gallatin-PCT 68A,Gallatin,PCT 68A,R,CARTER ATKINSON,1710
2020-gen,omit,Gallatin-PCT 68B,Gallatin,PCT 68B,R,CARTER ATKINSON,951
2020-gen,omit,Gallatin-PCT 68C,Gallatin,PCT 68C,R,CARTER ATKINSON,1351
2020-gen,omit,Gallatin-PCT 69A,Gallatin,PCT 69A,R,CARTER ATKINSON,1277
2020-gen,omit,Gallatin-PCT 69B,Gallatin,PCT 69B,R,CARTER ATKINSON,1293
2020-gen,omit,Gallatin-PCT 69C,Gallatin,PCT 69C,R,CARTER ATKINSON,1333
2020-gen,omit,Gallatin-PCT 69D,Gallatin,PCT 69D,R,CARTER ATKINSON,940
2020-gen,omit,Gallatin-PCT 59A,Gallatin,PCT 59A,N,JOHN SCHUTTER,72
2020-gen,omit,Gallatin-PCT 61A,Gallatin,PCT 61A,N,JOHN SCHUTTER,743
2020-gen,omit,Gallatin-PCT 61B,Gallatin,PCT 61B,N,JOHN SCHUTTER,723
2020-gen,omit,Gallatin-PCT 61C,Gallatin,PCT 61C,N,JOHN SCHUTTER,94
2020-gen,omit,Gallatin-PCT 61D,Gallatin,PCT 61D,N,JOHN SCHUTTER,730
2020-gen,omit,Gallatin-PCT 62A,Gallatin,PCT 62A,N,JOHN SCHUTTER,39
2020-gen,omit,Gallatin-PCT 62B,Gallatin,PCT 62B,N,JOHN SCHUTTER,446
2020-gen,omit,Gallatin-PCT 62C,Gallatin,PCT 62C,N,JOHN SCHUTTER,597
2020-gen,omit,Gallatin-PCT 62D,Gallatin,PCT 62D,N,JOHN SCHUTTER,1125
2020-gen,omit,Gallatin-PCT 63A,Gallatin,PCT 63A,N,JOHN SCHUTTER,1038
2020-gen,omit,Gallatin-PCT 63B,Gallatin,PCT 63B,N,JOHN SCHUTTER,212
2020-gen,omit,Gallatin-PCT 63C,Gallatin,PCT 63C,N,JOHN SCHUTTER,727
2020-gen,omit,Gallatin-PCT 64A,Gallatin,PCT 64A,N,JOHN SCHUTTER,361
2020-gen,omit,Gallatin-PCT 64B,Gallatin,PCT 64B,N,JOHN SCHUTTER,598
2020-gen,omit,Gallatin-PCT 64C,Gallatin,PCT 64C,N,JOHN SCHUTTER,978
2020-gen,omit,Gallatin-PCT 64D,Gallatin,PCT 64D,N,JOHN SCHUTTER,1549
2020-gen,omit,Gallatin-PCT 65A,Gallatin,PCT 65A,N,JOHN SCHUTTER,396
2020-gen,omit,Gallatin-PCT 65B,Gallatin,PCT 65B,N,JOHN SCHUTTER,1101
2020-gen,omit,Gallatin-PCT 65C,Gallatin,PCT 65C,N,JOHN SCHUTTER,1506
2020-gen,omit,Gallatin-PCT 66A,Gallatin,PCT 66A,N,JOHN SCHUTTER,847
2020-gen,omit,Gallatin-PCT 66B,Gallatin,PCT 66B,N,JOHN SCHUTTER,396
2020-gen,omit,Gallatin-PCT 66C,Gallatin,PCT 66C,N,JOHN SCHUTTER,125
2020-gen,omit,Gallatin-PCT 67A,Gallatin,PCT 67A,N,JOHN SCHUTTER,683
2020-gen,omit,Gallatin-PCT 67B,Gallatin,PCT 67B,N,JOHN SCHUTTER,902
2020-gen,omit,Gallatin-PCT 67C,Gallatin,PCT 67C,N,JOHN SCHUTTER,1195
2020-gen,omit,Gallatin-PCT 68A,Gallatin,PCT 68A,N,JOHN SCHUTTER,1382
2020-gen,omit,Gallatin-PCT 68B,Gallatin,PCT 68B,N,JOHN SCHUTTER,760
2020-gen,omit,Gallatin-PCT 68C,Gallatin,PCT 68C,N,JOHN SCHUTTER,1049
2020-gen,omit,Gallatin-PCT 69A,Gallatin,PCT 69A,N,JOHN SCHUTTER,1007
2020-gen,omit,Gallatin-PCT 69B,Gallatin,PCT 69B,N,JOHN SCHUTTER,1175
2020-gen,omit,Gallatin-PCT 69C,Gallatin,PCT 69C,N,JOHN SCHUTTER,1128
2020-gen,omit,Gallatin-PCT 69D,Gallatin,PCT 69D,N,JOHN SCHUTTER,787
2020-gen,omit,Gallatin-PCT 59A,Gallatin,PCT 59A,N,BRIANA SCHULTZ,108
2020-gen,omit,Gallatin-PCT 61A,Gallatin,PCT 61A,N,BRIANA SCHULTZ,887
2020-gen,omit,Gallatin-PCT 61B,Gallatin,PCT 61B,N,BRIANA SCHULTZ,953
2020-gen,omit,Gallatin-PCT 61C,Gallatin,PCT 61C,N,BRIANA SCHULTZ,173
2020-gen,omit,Gallatin-PCT 61D,Gallatin,PCT 61D,N,BRIANA SCHULTZ,958
2020-gen,omit,Gallatin-PCT 62A,Gallatin,PCT 62A,N,BRIANA SCHULTZ,94
2020-gen,omit,Gallatin-PCT 62B,Gallatin,PCT 62B,N,BRIANA SCHULTZ,765
2020-gen,omit,Gallatin-PCT 62C,Gallatin,PCT 62C,N,BRIANA SCHULTZ,1049
2020-gen,omit,Gallatin-PCT 62D,Gallatin,PCT 62D,N,BRIANA SCHULTZ,1497
2020-gen,omit,Gallatin-PCT 63A,Gallatin,PCT 63A,N,BRIANA SCHULTZ,1180
2020-gen,omit,Gallatin-PCT 63B,Gallatin,PCT 63B,N,BRIANA SCHULTZ,312
2020-gen,omit,Gallatin-PCT 63C,Gallatin,PCT 63C,N,BRIANA SCHULTZ,991
2020-gen,omit,Gallatin-PCT 64A,Gallatin,PCT 64A,N,BRIANA SCHULTZ,451
2020-gen,omit,Gallatin-PCT 64B,Gallatin,PCT 64B,N,BRIANA SCHULTZ,927
2020-gen,omit,Gallatin-PCT 64C,Gallatin,PCT 64C,N,BRIANA SCHULTZ,844
2020-gen,omit,Gallatin-PCT 64D,Gallatin,PCT 64D,N,BRIANA SCHULTZ,1405
2020-gen,omit,Gallatin-PCT 65A,Gallatin,PCT 65A,N,BRIANA SCHULTZ,514
2020-gen,omit,Gallatin-PCT 65B,Gallatin,PCT 65B,N,BRIANA SCHULTZ,1611
2020-gen,omit,Gallatin-PCT 65C,Gallatin,PCT 65C,N,BRIANA SCHULTZ,2175
2020-gen,omit,Gallatin-PCT 66A,Gallatin,PCT 66A,N,BRIANA SCHULTZ,1164
2020-gen,omit,Gallatin-PCT 66B,Gallatin,PCT 66B,N,BRIANA SCHULTZ,647
2020-gen,omit,Gallatin-PCT 66C,Gallatin,PCT 66C,N,BRIANA SCHULTZ,252
2020-gen,omit,Gallatin-PCT 67A,Gallatin,PCT 67A,N,BRIANA SCHULTZ,618
2020-gen,omit,Gallatin-PCT 67B,Gallatin,PCT 67B,N,BRIANA SCHULTZ,857
2020-gen,omit,Gallatin-PCT 67C,Gallatin,PCT 67C,N,BRIANA SCHULTZ,981
2020-gen,omit,Gallatin-PCT 68A,Gallatin,PCT 68A,N,BRIANA SCHULTZ,1123
2020-gen,omit,Gallatin-PCT 68B,Gallatin,PCT 68B,N,BRIANA SCHULTZ,759
2020-gen,omit,Gallatin-PCT 68C,Gallatin,PCT 68C,N,BRIANA SCHULTZ,736
2020-gen,omit,Gallatin-PCT 69A,Gallatin,PCT 69A,N,BRIANA SCHULTZ,708
2020-gen,omit,Gallatin-PCT 69B,Gallatin,PCT 69B,N,BRIANA SCHULTZ,447
2020-gen,omit,Gallatin-PCT 69C,Gallatin,PCT 69C,N,BRIANA SCHULTZ,677
2020-gen,omit,Gallatin-PCT 69D,Gallatin,PCT 69D,N,BRIANA SCHULTZ,486
2020-gen,omit,Gallatin-PCT 59A,Gallatin,PCT 59A,N,TAMMY SWINNEY,123
2020-gen,omit,Gallatin-PCT 61A,Gallatin,PCT 61A,N,TAMMY SWINNEY,1049
2020-gen,omit,Gallatin-PCT 61B,Gallatin,PCT 61B,N,TAMMY SWINNEY,1026
2020-gen,omit,Gallatin-PCT 61C,Gallatin,PCT 61C,N,TAMMY SWINNEY,182
2020-gen,omit,Gallatin-PCT 61D,Gallatin,PCT 61D,N,TAMMY SWINNEY,995
2020-gen,omit,Gallatin-PCT 62A,Gallatin,PCT 62A,N,TAMMY SWINNEY,78
2020-gen,omit,Gallatin-PCT 62B,Gallatin,PCT 62B,N,TAMMY SWINNEY,793
2020-gen,omit,Gallatin-PCT 62C,Gallatin,PCT 62C,N,TAMMY SWINNEY,1010
2020-gen,omit,Gallatin-PCT 62D,Gallatin,PCT 62D,N,TAMMY SWINNEY,1495
2020-gen,omit,Gallatin-PCT 63A,Gallatin,PCT 63A,N,TAMMY SWINNEY,1173
2020-gen,omit,Gallatin-PCT 63B,Gallatin,PCT 63B,N,TAMMY SWINNEY,304
2020-gen,omit,Gallatin-PCT 63C,Gallatin,PCT 63C,N,TAMMY SWINNEY,886
2020-gen,omit,Gallatin-PCT 64A,Gallatin,PCT 64A,N,TAMMY SWINNEY,459
2020-gen,omit,Gallatin-PCT 64B,Gallatin,PCT 64B,N,TAMMY SWINNEY,983
2020-gen,omit,Gallatin-PCT 64C,Gallatin,PCT 64C,N,TAMMY SWINNEY,975
2020-gen,omit,Gallatin-PCT 64D,Gallatin,PCT 64D,N,TAMMY SWINNEY,1279
2020-gen,omit,Gallatin-PCT 65A,Gallatin,PCT 65A,N,TAMMY SWINNEY,573
2020-gen,omit,Gallatin-PCT 65B,Gallatin,PCT 65B,N,TAMMY SWINNEY,1575
2020-gen,omit,Gallatin-PCT 65C,Gallatin,PCT 65C,N,TAMMY SWINNEY,2020
2020-gen,omit,Gallatin-PCT 66A,Gallatin,PCT 66A,N,TAMMY SWINNEY,1216
2020-gen,omit,Gallatin-PCT 66B,Gallatin,PCT 66B,N,TAMMY SWINNEY,643
2020-gen,omit,Gallatin-PCT 66C,Gallatin,PCT 66C,N,TAMMY SWINNEY,217
2020-gen,omit,Gallatin-PCT 67A,Gallatin,PCT 67A,N,TAMMY SWINNEY,699
2020-gen,omit,Gallatin-PCT 67B,Gallatin,PCT 67B,N,TAMMY SWINNEY,820
2020-gen,omit,Gallatin-PCT 67C,Gallatin,PCT 67C,N,TAMMY SWINNEY,946
2020-gen,omit,Gallatin-PCT 68A,Gallatin,PCT 68A,N,TAMMY SWINNEY,1197
2020-gen,omit,Gallatin-PCT 68B,Gallatin,PCT 68B,N,TAMMY SWINNEY,634
2020-gen,omit,Gallatin-PCT 68C,Gallatin,PCT 68C,N,TAMMY SWINNEY,759
2020-gen,omit,Gallatin-PCT 69A,Gallatin,PCT 69A,N,TAMMY SWINNEY,658
2020-gen,omit,Gallatin-PCT 69B,Gallatin,PCT 69B,N,TAMMY SWINNEY,467
2020-gen,omit,Gallatin-PCT 69C,Gallatin,PCT 69C,N,TAMMY SWINNEY,678
2020-gen,omit,Gallatin-PCT 69D,Gallatin,PCT 69D,N,TAMMY SWINNEY,597
2020-gen,omit,Gallatin-PCT 59A,Gallatin,PCT 59A,,NO,74
2020-gen,omit,Gallatin-PCT 61A,Gallatin,PCT 61A,,NO,345
2020-gen,omit,Gallatin-PCT 61B,Gallatin,PCT 61B,,NO,393
2020-gen,omit,Gallatin-PCT 61C,Gallatin,PCT 61C,,NO,268
2020-gen,omit,Gallatin-PCT 61D,Gallatin,PCT 61D,,NO,269
2020-gen,omit,Gallatin-PCT 62A,Gallatin,PCT 62A,,NO,217
2020-gen,omit,Gallatin-PCT 62B,Gallatin,PCT 62B,,NO,226
2020-gen,omit,Gallatin-PCT 62C,Gallatin,PCT 62C,,NO,313
2020-gen,omit,Gallatin-PCT 62D,Gallatin,PCT 62D,,NO,508
2020-gen,omit,Gallatin-PCT 63A,Gallatin,PCT 63A,,NO,441
2020-gen,omit,Gallatin-PCT 63B,Gallatin,PCT 63B,,NO,216
2020-gen,omit,Gallatin-PCT 63C,Gallatin,PCT 63C,,NO,378
2020-gen,omit,Gallatin-PCT 64A,Gallatin,PCT 64A,,NO,204
2020-gen,omit,Gallatin-PCT 64B,Gallatin,PCT 64B,,NO,281
2020-gen,omit,Gallatin-PCT 64C,Gallatin,PCT 64C,,NO,450
2020-gen,omit,Gallatin-PCT 64D,Gallatin,PCT 64D,,NO,722
2020-gen,omit,Gallatin-PCT 65A,Gallatin,PCT 65A,,NO,413
2020-gen,omit,Gallatin-PCT 65B,Gallatin,PCT 65B,,NO,561
2020-gen,omit,Gallatin-PCT 65C,Gallatin,PCT 65C,,NO,727
2020-gen,omit,Gallatin-PCT 66A,Gallatin,PCT 66A,,NO,411
2020-gen,omit,Gallatin-PCT 66B,Gallatin,PCT 66B,,NO,364
2020-gen,omit,Gallatin-PCT 66C,Gallatin,PCT 66C,,NO,295
2020-gen,omit,Gallatin-PCT 67A,Gallatin,PCT 67A,,NO,283
2020-gen,omit,Gallatin-PCT 67B,Gallatin,PCT 67B,,NO,709
2020-gen,omit,Gallatin-PCT 67C,Gallatin,PCT 67C,,NO,563
2020-gen,omit,Gallatin-PCT 68A,Gallatin,PCT 68A,,NO,656
2020-gen,omit,Gallatin-PCT 68B,Gallatin,PCT 68B,,NO,426
2020-gen,omit,Gallatin-PCT 68C,Gallatin,PCT 68C,,NO,488
2020-gen,omit,Gallatin-PCT 69A,Gallatin,PCT 69A,,NO,512
2020-gen,omit,Gallatin-PCT 69B,Gallatin,PCT 69B,,NO,404
2020-gen,omit,Gallatin-PCT 69C,Gallatin,PCT 69C,,NO,483
2020-gen,omit,Gallatin-PCT 69D,Gallatin,PCT 69D,,NO,318
2020-gen,omit,Gallatin-PCT 59A,Gallatin,PCT 59A,,YES,300
2020-gen,omit,Gallatin-PCT 61A,Gallatin,PCT 61A,,YES,1628
2020-gen,omit,Gallatin-PCT 61B,Gallatin,PCT 61B,,YES,1587
2020-gen,omit,Gallatin-PCT 61C,Gallatin,PCT 61C,,YES,1582
2020-gen,omit,Gallatin-PCT 61D,Gallatin,PCT 61D,,YES,1669
2020-gen,omit,Gallatin-PCT 62A,Gallatin,PCT 62A,,YES,1286
2020-gen,omit,Gallatin-PCT 62B,Gallatin,PCT 62B,,YES,1299
2020-gen,omit,Gallatin-PCT 62C,Gallatin,PCT 62C,,YES,1538
2020-gen,omit,Gallatin-PCT 62D,Gallatin,PCT 62D,,YES,2474
2020-gen,omit,Gallatin-PCT 63A,Gallatin,PCT 63A,,YES,1971
2020-gen,omit,Gallatin-PCT 63B,Gallatin,PCT 63B,,YES,1089
2020-gen,omit,Gallatin-PCT 63C,Gallatin,PCT 63C,,YES,1499
2020-gen,omit,Gallatin-PCT 64A,Gallatin,PCT 64A,,YES,688
2020-gen,omit,Gallatin-PCT 64B,Gallatin,PCT 64B,,YES,1549
2020-gen,omit,Gallatin-PCT 64C,Gallatin,PCT 64C,,YES,1614
2020-gen,omit,Gallatin-PCT 64D,Gallatin,PCT 64D,,YES,2419
2020-gen,omit,Gallatin-PCT 65A,Gallatin,PCT 65A,,YES,1626
2020-gen,omit,Gallatin-PCT 65B,Gallatin,PCT 65B,,YES,2498
2020-gen,omit,Gallatin-PCT 65C,Gallatin,PCT 65C,,YES,3293
2020-gen,omit,Gallatin-PCT 66A,Gallatin,PCT 66A,,YES,1945
2020-gen,omit,Gallatin-PCT 66B,Gallatin,PCT 66B,,YES,1610
2020-gen,omit,Gallatin-PCT 66C,Gallatin,PCT 66C,,YES,1586
2020-gen,omit,Gallatin-PCT 67A,Gallatin,PCT 67A,,YES,1187
2020-gen,omit,Gallatin-PCT 67B,Gallatin,PCT 67B,,YES,2077
2020-gen,omit,Gallatin-PCT 67C,Gallatin,PCT 67C,,YES,1741
2020-gen,omit,Gallatin-PCT 68A,Gallatin,PCT 68A,,YES,2005
2020-gen,omit,Gallatin-PCT 68B,Gallatin,PCT 68B,,YES,1129
2020-gen,omit,Gallatin-PCT 68C,Gallatin,PCT 68C,,YES,1355
2020-gen,omit,Gallatin-PCT 69A,Gallatin,PCT 69A,,YES,1263
2020-gen,omit,Gallatin-PCT 69B,Gallatin,PCT 69B,,YES,1142
2020-gen,omit,Gallatin-PCT 69C,Gallatin,PCT 69C,,YES,1326
2020-gen,omit,Gallatin-PCT 69D,Gallatin,PCT 69D,,YES,1080
2020-gen,omit,Gallatin-PCT 59A,Gallatin,PCT 59A,,NO,75
2020-gen,omit,Gallatin-PCT 61A,Gallatin,PCT 61A,,NO,382
2020-gen,omit,Gallatin-PCT 61B,Gallatin,PCT 61B,,NO,411
2020-gen,omit,Gallatin-PCT 61C,Gallatin,PCT 61C,,NO,271
2020-gen,omit,Gallatin-PCT 61D,Gallatin,PCT 61D,,NO,283
2020-gen,omit,Gallatin-PCT 62A,Gallatin,PCT 62A,,NO,211
2020-gen,omit,Gallatin-PCT 62B,Gallatin,PCT 62B,,NO,235
2020-gen,omit,Gallatin-PCT 62C,Gallatin,PCT 62C,,NO,357
2020-gen,omit,Gallatin-PCT 62D,Gallatin,PCT 62D,,NO,540
2020-gen,omit,Gallatin-PCT 63A,Gallatin,PCT 63A,,NO,483
2020-gen,omit,Gallatin-PCT 63B,Gallatin,PCT 63B,,NO,222
2020-gen,omit,Gallatin-PCT 63C,Gallatin,PCT 63C,,NO,387
2020-gen,omit,Gallatin-PCT 64A,Gallatin,PCT 64A,,NO,220
2020-gen,omit,Gallatin-PCT 64B,Gallatin,PCT 64B,,NO,301
2020-gen,omit,Gallatin-PCT 64C,Gallatin,PCT 64C,,NO,513
2020-gen,omit,Gallatin-PCT 64D,Gallatin,PCT 64D,,NO,800
2020-gen,omit,Gallatin-PCT 65A,Gallatin,PCT 65A,,NO,406
2020-gen,omit,Gallatin-PCT 65B,Gallatin,PCT 65B,,NO,583
2020-gen,omit,Gallatin-PCT 65C,Gallatin,PCT 65C,,NO,791
2020-gen,omit,Gallatin-PCT 66A,Gallatin,PCT 66A,,NO,417
2020-gen,omit,Gallatin-PCT 66B,Gallatin,PCT 66B,,NO,368
2020-gen,omit,Gallatin-PCT 66C,Gallatin,PCT 66C,,NO,288
2020-gen,omit,Gallatin-PCT 67A,Gallatin,PCT 67A,,NO,312
2020-gen,omit,Gallatin-PCT 67B,Gallatin,PCT 67B,,NO,810
2020-gen,omit,Gallatin-PCT 67C,Gallatin,PCT 67C,,NO,647
2020-gen,omit,Gallatin-PCT 68A,Gallatin,PCT 68A,,NO,713
2020-gen,omit,Gallatin-PCT 68B,Gallatin,PCT 68B,,NO,437
2020-gen,omit,Gallatin-PCT 68C,Gallatin,PCT 68C,,NO,528
2020-gen,omit,Gallatin-PCT 69A,Gallatin,PCT 69A,,NO,565
2020-gen,omit,Gallatin-PCT 69B,Gallatin,PCT 69B,,NO,474
2020-gen,omit,Gallatin-PCT 69C,Gallatin,PCT 69C,,NO,489
2020-gen,omit,Gallatin-PCT 69D,Gallatin,PCT 69D,,NO,358
2020-gen,omit,Gallatin-PCT 59A,Gallatin,PCT 59A,,YES,290
2020-gen,omit,Gallatin-PCT 61A,Gallatin,PCT 61A,,YES,1572
2020-gen,omit,Gallatin-PCT 61B,Gallatin,PCT 61B,,YES,1542
2020-gen,omit,Gallatin-PCT 61C,Gallatin,PCT 61C,,YES,1556
2020-gen,omit,Gallatin-PCT 61D,Gallatin,PCT 61D,,YES,1639
2020-gen,omit,Gallatin-PCT 62A,Gallatin,PCT 62A,,YES,1271
2020-gen,omit,Gallatin-PCT 62B,Gallatin,PCT 62B,,YES,1280
2020-gen,omit,Gallatin-PCT 62C,Gallatin,PCT 62C,,YES,1479
2020-gen,omit,Gallatin-PCT 62D,Gallatin,PCT 62D,,YES,2415
2020-gen,omit,Gallatin-PCT 63A,Gallatin,PCT 63A,,YES,1926
2020-gen,omit,Gallatin-PCT 63B,Gallatin,PCT 63B,,YES,1066
2020-gen,omit,Gallatin-PCT 63C,Gallatin,PCT 63C,,YES,1466
2020-gen,omit,Gallatin-PCT 64A,Gallatin,PCT 64A,,YES,672
2020-gen,omit,Gallatin-PCT 64B,Gallatin,PCT 64B,,YES,1511
2020-gen,omit,Gallatin-PCT 64C,Gallatin,PCT 64C,,YES,1523
2020-gen,omit,Gallatin-PCT 64D,Gallatin,PCT 64D,,YES,2319
2020-gen,omit,Gallatin-PCT 65A,Gallatin,PCT 65A,,YES,1614
2020-gen,omit,Gallatin-PCT 65B,Gallatin,PCT 65B,,YES,2448
2020-gen,omit,Gallatin-PCT 65C,Gallatin,PCT 65C,,YES,3214
2020-gen,omit,Gallatin-PCT 66A,Gallatin,PCT 66A,,YES,1907
2020-gen,omit,Gallatin-PCT 66B,Gallatin,PCT 66B,,YES,1583
2020-gen,omit,Gallatin-PCT 66C,Gallatin,PCT 66C,,YES,1580
2020-gen,omit,Gallatin-PCT 67A,Gallatin,PCT 67A,,YES,1159
2020-gen,omit,Gallatin-PCT 67B,Gallatin,PCT 67B,,YES,1969
2020-gen,omit,Gallatin-PCT 67C,Gallatin,PCT 67C,,YES,1652
2020-gen,omit,Gallatin-PCT 68A,Gallatin,PCT 68A,,YES,1935
2020-gen,omit,Gallatin-PCT 68B,Gallatin,PCT 68B,,YES,1111
2020-gen,omit,Gallatin-PCT 68C,Gallatin,PCT 68C,,YES,1300
2020-gen,omit,Gallatin-PCT 69A,Gallatin,PCT 69A,,YES,1198
2020-gen,omit,Gallatin-PCT 69B,Gallatin,PCT 69B,,YES,1064
2020-gen,omit,Gallatin-PCT 69C,Gallatin,PCT 69C,,YES,1303
2020-gen,omit,Gallatin-PCT 69D,Gallatin,PCT 69D,,YES,1033
2020-gen,omit,Gallatin-PCT 59A,Gallatin,PCT 59A,,NO,134
2020-gen,omit,Gallatin-PCT 61A,Gallatin,PCT 61A,,NO,735
2020-gen,omit,Gallatin-PCT 61B,Gallatin,PCT 61B,,NO,854
2020-gen,omit,Gallatin-PCT 61C,Gallatin,PCT 61C,,NO,528
2020-gen,omit,Gallatin-PCT 61D,Gallatin,PCT 61D,,NO,732
2020-gen,omit,Gallatin-PCT 62A,Gallatin,PCT 62A,,NO,309
2020-gen,omit,Gallatin-PCT 62B,Gallatin,PCT 62B,,NO,367
2020-gen,omit,Gallatin-PCT 62C,Gallatin,PCT 62C,,NO,600
2020-gen,omit,Gallatin-PCT 62D,Gallatin,PCT 62D,,NO,1083
2020-gen,omit,Gallatin-PCT 63A,Gallatin,PCT 63A,,NO,844
2020-gen,omit,Gallatin-PCT 63B,Gallatin,PCT 63B,,NO,271
2020-gen,omit,Gallatin-PCT 63C,Gallatin,PCT 63C,,NO,606
2020-gen,omit,Gallatin-PCT 64A,Gallatin,PCT 64A,,NO,357
2020-gen,omit,Gallatin-PCT 64B,Gallatin,PCT 64B,,NO,485
2020-gen,omit,Gallatin-PCT 64C,Gallatin,PCT 64C,,NO,922
2020-gen,omit,Gallatin-PCT 64D,Gallatin,PCT 64D,,NO,1454
2020-gen,omit,Gallatin-PCT 65A,Gallatin,PCT 65A,,NO,519
2020-gen,omit,Gallatin-PCT 65B,Gallatin,PCT 65B,,NO,928
2020-gen,omit,Gallatin-PCT 65C,Gallatin,PCT 65C,,NO,1312
2020-gen,omit,Gallatin-PCT 66A,Gallatin,PCT 66A,,NO,731
2020-gen,omit,Gallatin-PCT 66B,Gallatin,PCT 66B,,NO,556
2020-gen,omit,Gallatin-PCT 66C,Gallatin,PCT 66C,,NO,390
2020-gen,omit,Gallatin-PCT 67A,Gallatin,PCT 67A,,NO,625
2020-gen,omit,Gallatin-PCT 67B,Gallatin,PCT 67B,,NO,1185
2020-gen,omit,Gallatin-PCT 67C,Gallatin,PCT 67C,,NO,1015
2020-gen,omit,Gallatin-PCT 68A,Gallatin,PCT 68A,,NO,1292
2020-gen,omit,Gallatin-PCT 68B,Gallatin,PCT 68B,,NO,691
2020-gen,omit,Gallatin-PCT 68C,Gallatin,PCT 68C,,NO,927
2020-gen,omit,Gallatin-PCT 69A,Gallatin,PCT 69A,,NO,860
2020-gen,omit,Gallatin-PCT 69B,Gallatin,PCT 69B,,NO,939
2020-gen,omit,Gallatin-PCT 69C,Gallatin,PCT 69C,,NO,964
2020-gen,omit,Gallatin-PCT 69D,Gallatin,PCT 69D,,NO,687
2020-gen,omit,Gallatin-PCT 59A,Gallatin,PCT 59A,,YES,267
2020-gen,omit,Gallatin-PCT 61A,Gallatin,PCT 61A,,YES,1383
2020-gen,omit,Gallatin-PCT 61B,Gallatin,PCT 61B,,YES,1281
2020-gen,omit,Gallatin-PCT 61C,Gallatin,PCT 61C,,YES,1476
2020-gen,omit,Gallatin-PCT 61D,Gallatin,PCT 61D,,YES,1341
2020-gen,omit,Gallatin-PCT 62A,Gallatin,PCT 62A,,YES,1327
2020-gen,omit,Gallatin-PCT 62B,Gallatin,PCT 62B,,YES,1307
2020-gen,omit,Gallatin-PCT 62C,Gallatin,PCT 62C,,YES,1361
2020-gen,omit,Gallatin-PCT 62D,Gallatin,PCT 62D,,YES,2126
2020-gen,omit,Gallatin-PCT 63A,Gallatin,PCT 63A,,YES,1756
2020-gen,omit,Gallatin-PCT 63B,Gallatin,PCT 63B,,YES,1177
2020-gen,omit,Gallatin-PCT 63C,Gallatin,PCT 63C,,YES,1467
2020-gen,omit,Gallatin-PCT 64A,Gallatin,PCT 64A,,YES,610
2020-gen,omit,Gallatin-PCT 64B,Gallatin,PCT 64B,,YES,1503
2020-gen,omit,Gallatin-PCT 64C,Gallatin,PCT 64C,,YES,1303
2020-gen,omit,Gallatin-PCT 64D,Gallatin,PCT 64D,,YES,1935
2020-gen,omit,Gallatin-PCT 65A,Gallatin,PCT 65A,,YES,1693
2020-gen,omit,Gallatin-PCT 65B,Gallatin,PCT 65B,,YES,2409
2020-gen,omit,Gallatin-PCT 65C,Gallatin,PCT 65C,,YES,3065
2020-gen,omit,Gallatin-PCT 66A,Gallatin,PCT 66A,,YES,1843
2020-gen,omit,Gallatin-PCT 66B,Gallatin,PCT 66B,,YES,1577
2020-gen,omit,Gallatin-PCT 66C,Gallatin,PCT 66C,,YES,1684
2020-gen,omit,Gallatin-PCT 67A,Gallatin,PCT 67A,,YES,924
2020-gen,omit,Gallatin-PCT 67B,Gallatin,PCT 67B,,YES,1796
2020-gen,omit,Gallatin-PCT 67C,Gallatin,PCT 67C,,YES,1453
2020-gen,omit,Gallatin-PCT 68A,Gallatin,PCT 68A,,YES,1539
2020-gen,omit,Gallatin-PCT 68B,Gallatin,PCT 68B,,YES,1002
2020-gen,omit,Gallatin-PCT 68C,Gallatin,PCT 68C,,YES,1032
2020-gen,omit,Gallatin-PCT 69A,Gallatin,PCT 69A,,YES,1028
2020-gen,omit,Gallatin-PCT 69B,Gallatin,PCT 69B,,YES,721
2020-gen,omit,Gallatin-PCT 69C,Gallatin,PCT 69C,,YES,960
2020-gen,omit,Gallatin-PCT 69D,Gallatin,PCT 69D,,YES,803
2020-gen,omit,Gallatin-PCT 59A,Gallatin,PCT 59A,,NO,225
2020-gen,omit,Gallatin-PCT 61A,Gallatin,PCT 61A,,NO,1294
2020-gen,omit,Gallatin-PCT 61B,Gallatin,PCT 61B,,NO,1194
2020-gen,omit,Gallatin-PCT 61C,Gallatin,PCT 61C,,NO,1414
2020-gen,omit,Gallatin-PCT 61D,Gallatin,PCT 61D,,NO,1330
2020-gen,omit,Gallatin-PCT 62A,Gallatin,PCT 62A,,NO,1224
2020-gen,omit,Gallatin-PCT 62B,Gallatin,PCT 62B,,NO,1122
2020-gen,omit,Gallatin-PCT 62C,Gallatin,PCT 62C,,NO,1295
2020-gen,omit,Gallatin-PCT 62D,Gallatin,PCT 62D,,NO,1875
2020-gen,omit,Gallatin-PCT 63A,Gallatin,PCT 63A,,NO,1360
