election,race,key,county,precinct,party,candidate,votes
2018-gen,omit,Missoula-HELLGATE 96W,Missoula,HELLGATE 96W,L,ROGER ROOTS,48
2018-gen,omit,Missoula-HELLGATE 97,Missoula,HELLGATE 97,L,ROGER ROOTS,58
2018-gen,omit,Missoula-LEWIS CLK 89,Missoula,LEWIS CLK 89,L,ROGER ROOTS,6
2018-gen,omit,Missoula-LEWIS CLK 90E,Missoula,LEWIS CLK 90E,L,ROGER ROOTS,66
2018-gen,omit,Missoula-LEWIS CLK 90W,Missoula,LEWIS CLK 90W,L,ROGER ROOTS,140
2018-gen,omit,Missoula-LIBRARY 91,Missoula,LIBRARY 91,L,ROGER ROOTS,108
2018-gen,omit,Missoula-LOLO 89,Missoula,LOLO 89,L,ROGER ROOTS,37
2018-gen,omit,Missoula-LOLO 97,Missoula,LOLO 97,L,ROGER ROOTS,202
2018-gen,omit,Missoula-LOWELL 94,Missoula,LOWELL 94,L,ROGER ROOTS,118
2018-gen,omit,Missoula-LOWELL 95,Missoula,LOWELL 95,L,ROGER ROOTS,119
2018-gen,omit,Missoula-MEADOW HILL 99,Missoula,MEADOW HILL 99,L,ROGER ROOTS,116
2018-gen,omit,Missoula-PAXSON 89,Missoula,PAXSON 89,L,ROGER ROOTS,62
2018-gen,omit,Missoula-PETTY CRK 97,Missoula,PETTY CRK 97,L,ROGER ROOTS,20
2018-gen,omit,Missoula-POTOMAC 92,Missoula,POTOMAC 92,L,ROGER ROOTS,50
2018-gen,omit,Missoula-RATTLSNK 91E,Missoula,RATTLSNK 91E,L,ROGER ROOTS,58
2018-gen,omit,Missoula-RATTLSNK 91W,Missoula,RATTLSNK 91W,L,ROGER ROOTS,65
2018-gen,omit,Missoula-RUSSELL 90,Missoula,RUSSELL 90,L,ROGER ROOTS,54
2018-gen,omit,Missoula-RUSSELL 99N,Missoula,RUSSELL 99N,L,ROGER ROOTS,62
2018-gen,omit,Missoula-RUSSELL 99S,Missoula,RUSSELL 99S,L,ROGER ROOTS,93
2018-gen,omit,Missoula-SEELEY LK 92,Missoula,SEELEY LK 92,L,ROGER ROOTS,77
2018-gen,omit,Missoula-SENIOR CIT 91,Missoula,SENIOR CIT 91,L,ROGER ROOTS,42
2018-gen,omit,Missoula-SENIOR CIT 95,Missoula,SENIOR CIT 95,L,ROGER ROOTS,58
2018-gen,omit,Missoula-SPRING MDW 94,Missoula,SPRING MDW 94,L,ROGER ROOTS,39
2018-gen,omit,Missoula-SPRING MDW 96,Missoula,SPRING MDW 96,L,ROGER ROOTS,9
2018-gen,omit,Missoula-ST JOSEPH 100E,Missoula,ST JOSEPH 100E,L,ROGER ROOTS,90
2018-gen,omit,Missoula-ST JOSEPH 100W,Missoula,ST JOSEPH 100W,L,ROGER ROOTS,131
2018-gen,omit,Missoula-SWAN 92,Missoula,SWAN 92,L,ROGER ROOTS,15
2018-gen,omit,Missoula-TARGET RNG 97,Missoula,TARGET RNG 97,L,ROGER ROOTS,64
2018-gen,omit,Missoula-TARGET RNG 98,Missoula,TARGET RNG 98,L,ROGER ROOTS,100
2018-gen,omit,Missoula-UC CENTR 89,Missoula,UC CENTR 89,L,ROGER ROOTS,52
2018-gen,senate,Missoula-FRENCHTWN 96,Missoula,FRENCHTWN 96,R,ADAM S. PUMMILL,394
2018-gen,senate,Missoula-HAWTHORNE 95,Missoula,HAWTHORNE 95,R,ADAM S. PUMMILL,397
2018-gen,senate,Missoula-HELLGATE 95,Missoula,HELLGATE 95,R,ADAM S. PUMMILL,243
2018-gen,senate,Missoula-HELLGATE 96E,Missoula,HELLGATE 96E,R,ADAM S. PUMMILL,1750
2018-gen,senate,Missoula-HELLGATE 96W,Missoula,HELLGATE 96W,R,ADAM S. PUMMILL,484
2018-gen,senate,Missoula-LOWELL 95,Missoula,LOWELL 95,R,ADAM S. PUMMILL,286
2018-gen,senate,Missoula-SENIOR CIT 95,Missoula,SENIOR CIT 95,R,ADAM S. PUMMILL,126
2018-gen,senate,Missoula-SPRING MDW 96,Missoula,SPRING MDW 96,R,ADAM S. PUMMILL,133
2018-gen,senate,Missoula-FRENCHTWN 96,Missoula,FRENCHTWN 96,D,NATE MCCONNELL,206
2018-gen,senate,Missoula-HAWTHORNE 95,Missoula,HAWTHORNE 95,D,NATE MCCONNELL,887
2018-gen,senate,Missoula-HELLGATE 95,Missoula,HELLGATE 95,D,NATE MCCONNELL,458
2018-gen,senate,Missoula-HELLGATE 96E,Missoula,HELLGATE 96E,D,NATE MCCONNELL,2184
2018-gen,senate,Missoula-HELLGATE 96W,Missoula,HELLGATE 96W,D,NATE MCCONNELL,305
2018-gen,senate,Missoula-LOWELL 95,Missoula,LOWELL 95,D,NATE MCCONNELL,1539
2018-gen,senate,Missoula-SENIOR CIT 95,Missoula,SENIOR CIT 95,D,NATE MCCONNELL,760
2018-gen,senate,Missoula-SPRING MDW 96,Missoula,SPRING MDW 96,D,NATE MCCONNELL,88
2018-gen,senate,Missoula-CSPORTER 98,Missoula,CSPORTER 98,R,CHASE REYNOLDS,622
2018-gen,senate,Missoula-HAWTHORNE 98N,Missoula,HAWTHORNE 98N,R,CHASE REYNOLDS,224
2018-gen,senate,Missoula-HAWTHORNE 98S,Missoula,HAWTHORNE 98S,R,CHASE REYNOLDS,586
2018-gen,senate,Missoula-HELLGATE 97,Missoula,HELLGATE 97,R,CHASE REYNOLDS,582
2018-gen,senate,Missoula-LOLO 97,Missoula,LOLO 97,R,CHASE REYNOLDS,1640
2018-gen,senate,Missoula-PETTY CRK 97,Missoula,PETTY CRK 97,R,CHASE REYNOLDS,234
2018-gen,senate,Missoula-TARGET RNG 97,Missoula,TARGET RNG 97,R,CHASE REYNOLDS,560
2018-gen,senate,Missoula-TARGET RNG 98,Missoula,TARGET RNG 98,R,CHASE REYNOLDS,788
2018-gen,senate,Missoula-CSPORTER 98,Missoula,CSPORTER 98,D,DIANE SANDS,1045
2018-gen,senate,Missoula-HAWTHORNE 98N,Missoula,HAWTHORNE 98N,D,DIANE SANDS,368
2018-gen,senate,Missoula-HAWTHORNE 98S,Missoula,HAWTHORNE 98S,D,DIANE SANDS,869
2018-gen,senate,Missoula-HELLGATE 97,Missoula,HELLGATE 97,D,DIANE SANDS,483
2018-gen,senate,Missoula-LOLO 97,Missoula,LOLO 97,D,DIANE SANDS,1272
2018-gen,senate,Missoula-PETTY CRK 97,Missoula,PETTY CRK 97,D,DIANE SANDS,135
2018-gen,senate,Missoula-TARGET RNG 97,Missoula,TARGET RNG 97,D,DIANE SANDS,524
2018-gen,senate,Missoula-TARGET RNG 98,Missoula,TARGET RNG 98,D,DIANE SANDS,883
2018-gen,senate,Missoula-COLD SPRINGS 99,Missoula,COLD SPRINGS 99,R,NIKI SARDOT,743
2018-gen,senate,Missoula-FRANKLIN 100N,Missoula,FRANKLIN 100N,R,NIKI SARDOT,235
2018-gen,senate,Missoula-FRANKLIN 100S,Missoula,FRANKLIN 100S,R,NIKI SARDOT,183
2018-gen,senate,Missoula-MEADOW HILL 99,Missoula,MEADOW HILL 99,R,NIKI SARDOT,663
2018-gen,senate,Missoula-RUSSELL 99N,Missoula,RUSSELL 99N,R,NIKI SARDOT,298
2018-gen,senate,Missoula-RUSSELL 99S,Missoula,RUSSELL 99S,R,NIKI SARDOT,487
2018-gen,senate,Missoula-ST JOSEPH 100E,Missoula,ST JOSEPH 100E,R,NIKI SARDOT,230
2018-gen,senate,Missoula-ST JOSEPH 100W,Missoula,ST JOSEPH 100W,R,NIKI SARDOT,291
2018-gen,senate,Missoula-COLD SPRINGS 99,Missoula,COLD SPRINGS 99,D,BRYCE BENNETT,696
2018-gen,senate,Missoula-FRANKLIN 100N,Missoula,FRANKLIN 100N,D,BRYCE BENNETT,1075
2018-gen,senate,Missoula-FRANKLIN 100S,Missoula,FRANKLIN 100S,D,BRYCE BENNETT,641
2018-gen,senate,Missoula-MEADOW HILL 99,Missoula,MEADOW HILL 99,D,BRYCE BENNETT,1069
2018-gen,senate,Missoula-RUSSELL 99N,Missoula,RUSSELL 99N,D,BRYCE BENNETT,653
2018-gen,senate,Missoula-RUSSELL 99S,Missoula,RUSSELL 99S,D,BRYCE BENNETT,835
2018-gen,senate,Missoula-ST JOSEPH 100E,Missoula,ST JOSEPH 100E,D,BRYCE BENNETT,1428
2018-gen,senate,Missoula-ST JOSEPH 100W,Missoula,ST JOSEPH 100W,D,BRYCE BENNETT,1730
2018-gen,house,Missoula-FRENCHTWN 14N,Missoula,FRENCHTWN 14N,R,DENLEY M. LOGE,126
2018-gen,house,Missoula-FRENCHTWN 14S,Missoula,FRENCHTWN 14S,R,DENLEY M. LOGE,157
2018-gen,house,Missoula-FRENCHTWN 14N,Missoula,FRENCHTWN 14N,D,DIANE L. MAGONE,65
2018-gen,house,Missoula-FRENCHTWN 14S,Missoula,FRENCHTWN 14S,D,DIANE L. MAGONE,80
2018-gen,house,Missoula-BONNER 89,Missoula,BONNER 89,R,DAVID DOC MOORE,97
2018-gen,house,Missoula-CLINTON 89,Missoula,CLINTON 89,R,DAVID DOC MOORE,253
2018-gen,house,Missoula-COLD SPRINGS 89,Missoula,COLD SPRINGS 89,R,DAVID DOC MOORE,765
2018-gen,house,Missoula-LEWIS CLK 89,Missoula,LEWIS CLK 89,R,DAVID DOC MOORE,91
2018-gen,house,Missoula-LOLO 89,Missoula,LOLO 89,R,DAVID DOC MOORE,366
2018-gen,house,Missoula-PAXSON 89,Missoula,PAXSON 89,R,DAVID DOC MOORE,211
2018-gen,house,Missoula-UC CENTR 89,Missoula,UC CENTR 89,R,DAVID DOC MOORE,96
2018-gen,house,Missoula-BONNER 89,Missoula,BONNER 89,D,KATIE SULLIVAN,76
2018-gen,house,Missoula-CLINTON 89,Missoula,CLINTON 89,D,KATIE SULLIVAN,198
2018-gen,house,Missoula-COLD SPRINGS 89,Missoula,COLD SPRINGS 89,D,KATIE SULLIVAN,754
2018-gen,house,Missoula-LEWIS CLK 89,Missoula,LEWIS CLK 89,D,KATIE SULLIVAN,161
2018-gen,house,Missoula-LOLO 89,Missoula,LOLO 89,D,KATIE SULLIVAN,261
2018-gen,house,Missoula-PAXSON 89,Missoula,PAXSON 89,D,KATIE SULLIVAN,1260
2018-gen,house,Missoula-UC CENTR 89,Missoula,UC CENTR 89,D,KATIE SULLIVAN,411
2018-gen,house,Missoula-CHIEF CHARLO 90,Missoula,CHIEF CHARLO 90,R,NICK KNOWLES,510
2018-gen,house,Missoula-LEWIS CLK 90E,Missoula,LEWIS CLK 90E,R,NICK KNOWLES,459
2018-gen,house,Missoula-LEWIS CLK 90W,Missoula,LEWIS CLK 90W,R,NICK KNOWLES,584
2018-gen,house,Missoula-RUSSELL 90,Missoula,RUSSELL 90,R,NICK KNOWLES,141
2018-gen,house,Missoula-CHIEF CHARLO 90,Missoula,CHIEF CHARLO 90,D,MARILYN MARLER,751
2018-gen,house,Missoula-LEWIS CLK 90E,Missoula,LEWIS CLK 90E,D,MARILYN MARLER,926
2018-gen,house,Missoula-LEWIS CLK 90W,Missoula,LEWIS CLK 90W,D,MARILYN MARLER,1550
2018-gen,house,Missoula-RUSSELL 90,Missoula,RUSSELL 90,D,MARILYN MARLER,348
2018-gen,house,Missoula-LIBRARY 91,Missoula,LIBRARY 91,R,ALDO SARDOT,223
2018-gen,house,Missoula-RATTLSNK 91E,Missoula,RATTLSNK 91E,R,ALDO SARDOT,310
2018-gen,house,Missoula-RATTLSNK 91W,Missoula,RATTLSNK 91W,R,ALDO SARDOT,344
2018-gen,house,Missoula-SENIOR CIT 91,Missoula,SENIOR CIT 91,R,ALDO SARDOT,121
2018-gen,house,Missoula-LIBRARY 91,Missoula,LIBRARY 91,D,CONNIE KEOGH,1633
2018-gen,house,Missoula-RATTLSNK 91E,Missoula,RATTLSNK 91E,D,CONNIE KEOGH,1095
2018-gen,house,Missoula-RATTLSNK 91W,Missoula,RATTLSNK 91W,D,CONNIE KEOGH,1573
2018-gen,house,Missoula-SENIOR CIT 91,Missoula,SENIOR CIT 91,D,CONNIE KEOGH,984
2018-gen,house,Missoula-BONNER 92,Missoula,BONNER 92,R,MIKE HOPKINS,606
2018-gen,house,Missoula-CLINTON 92,Missoula,CLINTON 92,R,MIKE HOPKINS,348
2018-gen,house,Missoula-EAST MSLA 92,Missoula,EAST MSLA 92,R,MIKE HOPKINS,311
2018-gen,house,Missoula-POTOMAC 92,Missoula,POTOMAC 92,R,MIKE HOPKINS,437
2018-gen,house,Missoula-SEELEY LK 92,Missoula,SEELEY LK 92,R,MIKE HOPKINS,737
2018-gen,house,Missoula-SWAN 92,Missoula,SWAN 92,R,MIKE HOPKINS,228
2018-gen,house,Missoula-BONNER 92,Missoula,BONNER 92,D,LEE BRIDGES,696
2018-gen,house,Missoula-CLINTON 92,Missoula,CLINTON 92,D,LEE BRIDGES,268
2018-gen,house,Missoula-EAST MSLA 92,Missoula,EAST MSLA 92,D,LEE BRIDGES,592
2018-gen,house,Missoula-POTOMAC 92,Missoula,POTOMAC 92,D,LEE BRIDGES,302
2018-gen,house,Missoula-SEELEY LK 92,Missoula,SEELEY LK 92,D,LEE BRIDGES,443
2018-gen,house,Missoula-SWAN 92,Missoula,SWAN 92,D,LEE BRIDGES,94
2018-gen,house,Missoula-EVARO 94,Missoula,EVARO 94,R,DEAN REHBEIN,192
2018-gen,house,Missoula-FRENCHTWN 94,Missoula,FRENCHTWN 94,R,DEAN REHBEIN,755
2018-gen,house,Missoula-HELLGATE 94,Missoula,HELLGATE 94,R,DEAN REHBEIN,616
2018-gen,house,Missoula-LOWELL 94,Missoula,LOWELL 94,R,DEAN REHBEIN,209
2018-gen,house,Missoula-SPRING MDW 94,Missoula,SPRING MDW 94,R,DEAN REHBEIN,423
2018-gen,house,Missoula-EVARO 94,Missoula,EVARO 94,D,KIMBERLY P. DUDIK,261
2018-gen,house,Missoula-FRENCHTWN 94,Missoula,FRENCHTWN 94,D,KIMBERLY P. DUDIK,451
2018-gen,house,Missoula-HELLGATE 94,Missoula,HELLGATE 94,D,KIMBERLY P. DUDIK,867
2018-gen,house,Missoula-LOWELL 94,Missoula,LOWELL 94,D,KIMBERLY P. DUDIK,1117
2018-gen,house,Missoula-SPRING MDW 94,Missoula,SPRING MDW 94,D,KIMBERLY P. DUDIK,226
2018-gen,house,Missoula-HAWTHORNE 95,Missoula,HAWTHORNE 95,R,DONALD KENCK,408
2018-gen,house,Missoula-HELLGATE 95,Missoula,HELLGATE 95,R,DONALD KENCK,237
2018-gen,house,Missoula-LOWELL 95,Missoula,LOWELL 95,R,DONALD KENCK,295
2018-gen,house,Missoula-SENIOR CIT 95,Missoula,SENIOR CIT 95,R,DONALD KENCK,122
2018-gen,house,Missoula-HAWTHORNE 95,Missoula,HAWTHORNE 95,D,SHANE A. MORIGEAU,870
2018-gen,house,Missoula-HELLGATE 95,Missoula,HELLGATE 95,D,SHANE A. MORIGEAU,459
2018-gen,house,Missoula-LOWELL 95,Missoula,LOWELL 95,D,SHANE A. MORIGEAU,1529
2018-gen,house,Missoula-SENIOR CIT 95,Missoula,SENIOR CIT 95,D,SHANE A. MORIGEAU,750
2018-gen,house,Missoula-FRENCHTWN 96,Missoula,FRENCHTWN 96,R,ADAM HERTZ,392
2018-gen,house,Missoula-HELLGATE 96E,Missoula,HELLGATE 96E,R,ADAM HERTZ,1808
2018-gen,house,Missoula-HELLGATE 96W,Missoula,HELLGATE 96W,R,ADAM HERTZ,496
2018-gen,house,Missoula-SPRING MDW 96,Missoula,SPRING MDW 96,R,ADAM HERTZ,133
2018-gen,house,Missoula-FRENCHTWN 96,Missoula,FRENCHTWN 96,D,THOMAS WINTER,212
2018-gen,house,Missoula-HELLGATE 96E,Missoula,HELLGATE 96E,D,THOMAS WINTER,2257
2018-gen,house,Missoula-HELLGATE 96W,Missoula,HELLGATE 96W,D,THOMAS WINTER,311
2018-gen,house,Missoula-SPRING MDW 96,Missoula,SPRING MDW 96,D,THOMAS WINTER,89
2018-gen,house,Missoula-HELLGATE 97,Missoula,HELLGATE 97,R,BRADLEY E. TSCHIDA,615
2018-gen,house,Missoula-LOLO 97,Missoula,LOLO 97,R,BRADLEY E. TSCHIDA,1722
2018-gen,house,Missoula-PETTY CRK 97,Missoula,PETTY CRK 97,R,BRADLEY E. TSCHIDA,232
2018-gen,house,Missoula-TARGET RNG 97,Missoula,TARGET RNG 97,R,BRADLEY E. TSCHIDA,556
2018-gen,house,Missoula-HELLGATE 97,Missoula,HELLGATE 97,D,PATRICK MALONEY,433
2018-gen,house,Missoula-LOLO 97,Missoula,LOLO 97,D,PATRICK MALONEY,1166
2018-gen,house,Missoula-PETTY CRK 97,Missoula,PETTY CRK 97,D,PATRICK MALONEY,136
2018-gen,house,Missoula-TARGET RNG 97,Missoula,TARGET RNG 97,D,PATRICK MALONEY,509
2018-gen,house,Missoula-CSPORTER 98,Missoula,CSPORTER 98,R,JIM SADLER,533
2018-gen,house,Missoula-HAWTHORNE 98N,Missoula,HAWTHORNE 98N,R,JIM SADLER,200
2018-gen,house,Missoula-HAWTHORNE 98S,Missoula,HAWTHORNE 98S,R,JIM SADLER,477
2018-gen,house,Missoula-TARGET RNG 98,Missoula,TARGET RNG 98,R,JIM SADLER,721
2018-gen,house,Missoula-CSPORTER 98,Missoula,CSPORTER 98,D,WILLIS CURDY,1028
2018-gen,house,Missoula-HAWTHORNE 98N,Missoula,HAWTHORNE 98N,D,WILLIS CURDY,383
2018-gen,house,Missoula-HAWTHORNE 98S,Missoula,HAWTHORNE 98S,D,WILLIS CURDY,912
2018-gen,house,Missoula-TARGET RNG 98,Missoula,TARGET RNG 98,D,WILLIS CURDY,887
2018-gen,house,Missoula-CSPORTER 98,Missoula,CSPORTER 98,L,JESSUAH BARDGETT,80
2018-gen,house,Missoula-HAWTHORNE 98N,Missoula,HAWTHORNE 98N,L,JESSUAH BARDGETT,10
2018-gen,house,Missoula-HAWTHORNE 98S,Missoula,HAWTHORNE 98S,L,JESSUAH BARDGETT,46
2018-gen,house,Missoula-TARGET RNG 98,Missoula,TARGET RNG 98,L,JESSUAH BARDGETT,45
2018-gen,house,Missoula-COLD SPRINGS 99,Missoula,COLD SPRINGS 99,R,RANEY TSCHIDA,717
2018-gen,house,Missoula-MEADOW HILL 99,Missoula,MEADOW HILL 99,R,RANEY TSCHIDA,655
2018-gen,house,Missoula-RUSSELL 99N,Missoula,RUSSELL 99N,R,RANEY TSCHIDA,281
2018-gen,house,Missoula-RUSSELL 99S,Missoula,RUSSELL 99S,R,RANEY TSCHIDA,497
2018-gen,house,Missoula-COLD SPRINGS 99,Missoula,COLD SPRINGS 99,D,MARILYN RYAN,738
2018-gen,house,Missoula-MEADOW HILL 99,Missoula,MEADOW HILL 99,D,MARILYN RYAN,1094
2018-gen,house,Missoula-RUSSELL 99N,Missoula,RUSSELL 99N,D,MARILYN RYAN,679
2018-gen,house,Missoula-RUSSELL 99S,Missoula,RUSSELL 99S,D,MARILYN RYAN,846
2018-gen,house,Missoula-FRANKLIN 100N,Missoula,FRANKLIN 100N,D,ANDREA OLSEN,1150
2018-gen,house,Missoula-FRANKLIN 100S,Missoula,FRANKLIN 100S,D,ANDREA OLSEN,691
2018-gen,house,Missoula-ST JOSEPH 100E,Missoula,ST JOSEPH 100E,D,ANDREA OLSEN,1476
2018-gen,house,Missoula-ST JOSEPH 100W,Missoula,ST JOSEPH 100W,D,ANDREA OLSEN,1787
2018-gen,omit,Missoula-BONNER 89,Missoula,BONNER 89,D,JOSH SLOTNICK,111
2018-gen,omit,Missoula-BONNER 92,Missoula,BONNER 92,D,JOSH SLOTNICK,932
2018-gen,omit,Missoula-CHIEF CHARLO 90,Missoula,CHIEF CHARLO 90,D,JOSH SLOTNICK,951
2018-gen,omit,Missoula-CLINTON 89,Missoula,CLINTON 89,D,JOSH SLOTNICK,293
2018-gen,omit,Missoula-CLINTON 92,Missoula,CLINTON 92,D,JOSH SLOTNICK,396
2018-gen,omit,Missoula-COLD SPRINGS 89,Missoula,COLD SPRINGS 89,D,JOSH SLOTNICK,998
2018-gen,omit,Missoula-COLD SPRINGS 99,Missoula,COLD SPRINGS 99,D,JOSH SLOTNICK,947
2018-gen,omit,Missoula-CSPORTER 98,Missoula,CSPORTER 98,D,JOSH SLOTNICK,1289
2018-gen,omit,Missoula-EAST MSLA 92,Missoula,EAST MSLA 92,D,JOSH SLOTNICK,714
2018-gen,omit,Missoula-EVARO 94,Missoula,EVARO 94,D,JOSH SLOTNICK,335
2018-gen,omit,Missoula-FRANKLIN 100N,Missoula,FRANKLIN 100N,D,JOSH SLOTNICK,1153
2018-gen,omit,Missoula-FRANKLIN 100S,Missoula,FRANKLIN 100S,D,JOSH SLOTNICK,674
2018-gen,omit,Missoula-FRENCHTWN 14N,Missoula,FRENCHTWN 14N,D,JOSH SLOTNICK,91
2018-gen,omit,Missoula-FRENCHTWN 14S,Missoula,FRENCHTWN 14S,D,JOSH SLOTNICK,130
2018-gen,omit,Missoula-FRENCHTWN 94,Missoula,FRENCHTWN 94,D,JOSH SLOTNICK,678
2018-gen,omit,Missoula-FRENCHTWN 96,Missoula,FRENCHTWN 96,D,JOSH SLOTNICK,354
2018-gen,omit,Missoula-HAWTHORNE 95,Missoula,HAWTHORNE 95,D,JOSH SLOTNICK,1022
2018-gen,omit,Missoula-HAWTHORNE 98N,Missoula,HAWTHORNE 98N,D,JOSH SLOTNICK,444
2018-gen,omit,Missoula-HAWTHORNE 98S,Missoula,HAWTHORNE 98S,D,JOSH SLOTNICK,1092
2018-gen,omit,Missoula-HELLGATE 94,Missoula,HELLGATE 94,D,JOSH SLOTNICK,1036
2018-gen,omit,Missoula-HELLGATE 95,Missoula,HELLGATE 95,D,JOSH SLOTNICK,562
2018-gen,omit,Missoula-HELLGATE 96E,Missoula,HELLGATE 96E,D,JOSH SLOTNICK,2862
2018-gen,omit,Missoula-HELLGATE 96W,Missoula,HELLGATE 96W,D,JOSH SLOTNICK,481
2018-gen,omit,Missoula-HELLGATE 97,Missoula,HELLGATE 97,D,JOSH SLOTNICK,716
2018-gen,omit,Missoula-LEWIS CLK 89,Missoula,LEWIS CLK 89,D,JOSH SLOTNICK,180
2018-gen,omit,Missoula-LEWIS CLK 90E,Missoula,LEWIS CLK 90E,D,JOSH SLOTNICK,1079
2018-gen,omit,Missoula-LEWIS CLK 90W,Missoula,LEWIS CLK 90W,D,JOSH SLOTNICK,1746
2018-gen,omit,Missoula-LIBRARY 91,Missoula,LIBRARY 91,D,JOSH SLOTNICK,1667
2018-gen,omit,Missoula-LOLO 89,Missoula,LOLO 89,D,JOSH SLOTNICK,367
2018-gen,omit,Missoula-LOLO 97,Missoula,LOLO 97,D,JOSH SLOTNICK,1799
2018-gen,omit,Missoula-LOWELL 94,Missoula,LOWELL 94,D,JOSH SLOTNICK,1175
2018-gen,omit,Missoula-LOWELL 95,Missoula,LOWELL 95,D,JOSH SLOTNICK,1607
2018-gen,omit,Missoula-MEADOW HILL 99,Missoula,MEADOW HILL 99,D,JOSH SLOTNICK,1300
2018-gen,omit,Missoula-PAXSON 89,Missoula,PAXSON 89,D,JOSH SLOTNICK,1271
2018-gen,omit,Missoula-PETTY CRK 97,Missoula,PETTY CRK 97,D,JOSH SLOTNICK,207
2018-gen,omit,Missoula-POTOMAC 92,Missoula,POTOMAC 92,D,JOSH SLOTNICK,430
2018-gen,omit,Missoula-RATTLSNK 91E,Missoula,RATTLSNK 91E,D,JOSH SLOTNICK,1168
2018-gen,omit,Missoula-RATTLSNK 91W,Missoula,RATTLSNK 91W,D,JOSH SLOTNICK,1639
2018-gen,omit,Missoula-RUSSELL 90,Missoula,RUSSELL 90,D,JOSH SLOTNICK,402
2018-gen,omit,Missoula-RUSSELL 99N,Missoula,RUSSELL 99N,D,JOSH SLOTNICK,763
2018-gen,omit,Missoula-RUSSELL 99S,Missoula,RUSSELL 99S,D,JOSH SLOTNICK,995
2018-gen,omit,Missoula-SEELEY LK 92,Missoula,SEELEY LK 92,D,JOSH SLOTNICK,690
2018-gen,omit,Missoula-SENIOR CIT 91,Missoula,SENIOR CIT 91,D,JOSH SLOTNICK,997
2018-gen,omit,Missoula-SENIOR CIT 95,Missoula,SENIOR CIT 95,D,JOSH SLOTNICK,758
2018-gen,omit,Missoula-SPRING MDW 94,Missoula,SPRING MDW 94,D,JOSH SLOTNICK,358
2018-gen,omit,Missoula-SPRING MDW 96,Missoula,SPRING MDW 96,D,JOSH SLOTNICK,136
2018-gen,omit,Missoula-ST JOSEPH 100E,Missoula,ST JOSEPH 100E,D,JOSH SLOTNICK,1464
2018-gen,omit,Missoula-ST JOSEPH 100W,Missoula,ST JOSEPH 100W,D,JOSH SLOTNICK,1780
2018-gen,omit,Missoula-SWAN 92,Missoula,SWAN 92,D,JOSH SLOTNICK,151
2018-gen,omit,Missoula-TARGET RNG 97,Missoula,TARGET RNG 97,D,JOSH SLOTNICK,684
2018-gen,omit,Missoula-TARGET RNG 98,Missoula,TARGET RNG 98,D,JOSH SLOTNICK,1158
2018-gen,omit,Missoula-UC CENTR 89,Missoula,UC CENTR 89,D,JOSH SLOTNICK,476
2018-gen,omit,Missoula-BONNER 89,Missoula,BONNER 89,D,TYLER GERNANT,116
2018-gen,omit,Missoula-BONNER 92,Missoula,BONNER 92,D,TYLER GERNANT,936
2018-gen,omit,Missoula-CHIEF CHARLO 90,Missoula,CHIEF CHARLO 90,D,TYLER GERNANT,936
2018-gen,omit,Missoula-CLINTON 89,Missoula,CLINTON 89,D,TYLER GERNANT,296
2018-gen,omit,Missoula-CLINTON 92,Missoula,CLINTON 92,D,TYLER GERNANT,399
2018-gen,omit,Missoula-COLD SPRINGS 89,Missoula,COLD SPRINGS 89,D,TYLER GERNANT,1015
2018-gen,omit,Missoula-COLD SPRINGS 99,Missoula,COLD SPRINGS 99,D,TYLER GERNANT,952
2018-gen,omit,Missoula-CSPORTER 98,Missoula,CSPORTER 98,D,TYLER GERNANT,1282
2018-gen,omit,Missoula-EAST MSLA 92,Missoula,EAST MSLA 92,D,TYLER GERNANT,711
2018-gen,omit,Missoula-EVARO 94,Missoula,EVARO 94,D,TYLER GERNANT,336
2018-gen,omit,Missoula-FRANKLIN 100N,Missoula,FRANKLIN 100N,D,TYLER GERNANT,1123
2018-gen,omit,Missoula-FRANKLIN 100S,Missoula,FRANKLIN 100S,D,TYLER GERNANT,677
2018-gen,omit,Missoula-FRENCHTWN 14N,Missoula,FRENCHTWN 14N,D,TYLER GERNANT,94
2018-gen,omit,Missoula-FRENCHTWN 14S,Missoula,FRENCHTWN 14S,D,TYLER GERNANT,135
2018-gen,omit,Missoula-FRENCHTWN 94,Missoula,FRENCHTWN 94,D,TYLER GERNANT,693
2018-gen,omit,Missoula-FRENCHTWN 96,Missoula,FRENCHTWN 96,D,TYLER GERNANT,364
2018-gen,omit,Missoula-HAWTHORNE 95,Missoula,HAWTHORNE 95,D,TYLER GERNANT,1017
2018-gen,omit,Missoula-HAWTHORNE 98N,Missoula,HAWTHORNE 98N,D,TYLER GERNANT,445
2018-gen,omit,Missoula-HAWTHORNE 98S,Missoula,HAWTHORNE 98S,D,TYLER GERNANT,1090
2018-gen,omit,Missoula-HELLGATE 94,Missoula,HELLGATE 94,D,TYLER GERNANT,1053
2018-gen,omit,Missoula-HELLGATE 95,Missoula,HELLGATE 95,D,TYLER GERNANT,554
2018-gen,omit,Missoula-HELLGATE 96E,Missoula,HELLGATE 96E,D,TYLER GERNANT,2884
2018-gen,omit,Missoula-HELLGATE 96W,Missoula,HELLGATE 96W,D,TYLER GERNANT,507
2018-gen,omit,Missoula-HELLGATE 97,Missoula,HELLGATE 97,D,TYLER GERNANT,714
2018-gen,omit,Missoula-LEWIS CLK 89,Missoula,LEWIS CLK 89,D,TYLER GERNANT,174
