election,race,key,county,precinct,party,candidate,votes
2014-gen,omit,Sanders-4-T Falls-HD13,Sanders,4-T Falls-HD13,N,JAMES MANLEY,433
2014-gen,omit,Sanders-5-T FALLS-HD13,Sanders,5-T FALLS-HD13,N,JAMES MANLEY,405
2014-gen,omit,Sanders-6-PLAINS-HD14,Sanders,6-PLAINS-HD14,N,JAMES MANLEY,329
2014-gen,omit,Sanders-8-HOT SPRINGS-HD14,Sanders,8-HOT SPRINGS-HD14,N,JAMES MANLEY,257
2014-gen,omit,Sanders-7-PLAINS-HD14,Sanders,7-PLAINS-HD14,N,JAMES MANLEY,256
2014-gen,omit,Sanders-1-HERON-HD13,Sanders,1-HERON-HD13,N,JAMES MANLEY,119
2014-gen,omit,Sanders-2-NOXON-HD13,Sanders,2-NOXON-HD13,N,JAMES MANLEY,119
2014-gen,omit,Sanders-7-PLAINS-HD14,Sanders,7-PLAINS-HD14,N,MARK RUSSELL,196
2014-gen,omit,Sanders-1-HERON-HD13,Sanders,1-HERON-HD13,N,MARK RUSSELL,90
2014-gen,omit,Sanders-2-NOXON-HD13,Sanders,2-NOXON-HD13,N,MARK RUSSELL,109
2014-gen,omit,Sanders-5-T FALLS-HD13,Sanders,5-T FALLS-HD13,N,MARK RUSSELL,208
2014-gen,omit,Sanders-4-T Falls-HD13,Sanders,4-T Falls-HD13,N,MARK RUSSELL,215
2014-gen,omit,Sanders-6-PLAINS-HD14,Sanders,6-PLAINS-HD14,N,MARK RUSSELL,266
2014-gen,omit,Sanders-8-HOT SPRINGS-HD14,Sanders,8-HOT SPRINGS-HD14,N,MARK RUSSELL,144
2014-gen,omit,Sanders-9-Dixon-HD14,Sanders,9-Dixon-HD14,N,MARK RUSSELL,35
2014-gen,omit,Sanders-3-TROUT CREEK-HD13,Sanders,3-TROUT CREEK-HD13,N,MARK RUSSELL,185
2014-gen,omit,Ravalli-PCT 23,Ravalli,PCT 23,,YES,544
2014-gen,omit,Ravalli-PCT 24,Ravalli,PCT 24,,YES,571
2014-gen,omit,Ravalli-PCT 12,Ravalli,PCT 12,,YES,478
2014-gen,omit,Ravalli-PCT 01,Ravalli,PCT 01,,YES,279
2014-gen,omit,Ravalli-PCT 02,Ravalli,PCT 02,,YES,565
2014-gen,omit,Ravalli-PCT 03,Ravalli,PCT 03,,YES,340
2014-gen,omit,Ravalli-PCT 04,Ravalli,PCT 04,,YES,423
2014-gen,omit,Ravalli-PCT 05,Ravalli,PCT 05,,YES,730
2014-gen,omit,Ravalli-PCT 06,Ravalli,PCT 06,,YES,543
2014-gen,omit,Ravalli-PCT 07,Ravalli,PCT 07,,YES,731
2014-gen,omit,Ravalli-PCT 08,Ravalli,PCT 08,,YES,666
2014-gen,omit,Ravalli-PCT 09,Ravalli,PCT 09,,YES,487
2014-gen,omit,Ravalli-PCT 10,Ravalli,PCT 10,,YES,620
2014-gen,omit,Ravalli-PCT 11,Ravalli,PCT 11,,YES,586
2014-gen,omit,Ravalli-PCT 13,Ravalli,PCT 13,,YES,434
2014-gen,omit,Ravalli-PCT 14,Ravalli,PCT 14,,YES,183
2014-gen,omit,Ravalli-PCT 15,Ravalli,PCT 15,,YES,608
2014-gen,omit,Ravalli-PCT 16,Ravalli,PCT 16,,YES,378
2014-gen,omit,Ravalli-PCT 17,Ravalli,PCT 17,,YES,467
2014-gen,omit,Ravalli-PCT 18,Ravalli,PCT 18,,YES,485
2014-gen,omit,Ravalli-PCT 19,Ravalli,PCT 19,,YES,540
2014-gen,omit,Ravalli-PCT 20,Ravalli,PCT 20,,YES,438
2014-gen,omit,Ravalli-PCT 21,Ravalli,PCT 21,,YES,255
2014-gen,omit,Ravalli-PCT 22,Ravalli,PCT 22,,YES,574
2014-gen,omit,Ravalli-PCT 23,Ravalli,PCT 23,,NO,168
2014-gen,omit,Ravalli-PCT 24,Ravalli,PCT 24,,NO,153
2014-gen,omit,Ravalli-PCT 12,Ravalli,PCT 12,,NO,94
2014-gen,omit,Ravalli-PCT 01,Ravalli,PCT 01,,NO,121
2014-gen,omit,Ravalli-PCT 02,Ravalli,PCT 02,,NO,155
2014-gen,omit,Ravalli-PCT 03,Ravalli,PCT 03,,NO,100
2014-gen,omit,Ravalli-PCT 04,Ravalli,PCT 04,,NO,110
2014-gen,omit,Ravalli-PCT 05,Ravalli,PCT 05,,NO,162
2014-gen,omit,Ravalli-PCT 06,Ravalli,PCT 06,,NO,97
2014-gen,omit,Ravalli-PCT 07,Ravalli,PCT 07,,NO,148
2014-gen,omit,Ravalli-PCT 08,Ravalli,PCT 08,,NO,139
2014-gen,omit,Ravalli-PCT 09,Ravalli,PCT 09,,NO,109
2014-gen,omit,Ravalli-PCT 10,Ravalli,PCT 10,,NO,140
2014-gen,omit,Ravalli-PCT 11,Ravalli,PCT 11,,NO,121
2014-gen,omit,Ravalli-PCT 13,Ravalli,PCT 13,,NO,109
2014-gen,omit,Ravalli-PCT 14,Ravalli,PCT 14,,NO,43
2014-gen,omit,Ravalli-PCT 15,Ravalli,PCT 15,,NO,201
2014-gen,omit,Ravalli-PCT 16,Ravalli,PCT 16,,NO,118
2014-gen,omit,Ravalli-PCT 17,Ravalli,PCT 17,,NO,102
2014-gen,omit,Ravalli-PCT 18,Ravalli,PCT 18,,NO,150
2014-gen,omit,Ravalli-PCT 19,Ravalli,PCT 19,,NO,133
2014-gen,omit,Ravalli-PCT 20,Ravalli,PCT 20,,NO,108
2014-gen,omit,Ravalli-PCT 21,Ravalli,PCT 21,,NO,75
2014-gen,omit,Ravalli-PCT 22,Ravalli,PCT 22,,NO,177
2014-gen,omit,Dawson-PRECINCT 06,Dawson,PRECINCT 06,N,KATHERINE M. BIDEGARAY,333
2014-gen,omit,Dawson-PRECINCT 05,Dawson,PRECINCT 05,N,KATHERINE M. BIDEGARAY,134
2014-gen,omit,Dawson-PRECINCT 02,Dawson,PRECINCT 02,N,KATHERINE M. BIDEGARAY,198
2014-gen,omit,Dawson-PRECINCT 01,Dawson,PRECINCT 01,N,KATHERINE M. BIDEGARAY,120
2014-gen,omit,Dawson-PRECINCT 07,Dawson,PRECINCT 07,N,KATHERINE M. BIDEGARAY,422
2014-gen,omit,Dawson-PRECINCT 04,Dawson,PRECINCT 04,N,KATHERINE M. BIDEGARAY,138
2014-gen,omit,Dawson-PRECINCT 03,Dawson,PRECINCT 03,N,KATHERINE M. BIDEGARAY,293
2014-gen,omit,Dawson-PRECINCT 07,Dawson,PRECINCT 07,N,JANET CHRISTOFFERSEN,318
2014-gen,omit,Dawson-PRECINCT 02,Dawson,PRECINCT 02,N,JANET CHRISTOFFERSEN,128
2014-gen,omit,Dawson-PRECINCT 01,Dawson,PRECINCT 01,N,JANET CHRISTOFFERSEN,80
2014-gen,omit,Dawson-PRECINCT 06,Dawson,PRECINCT 06,N,JANET CHRISTOFFERSEN,265
2014-gen,omit,Dawson-PRECINCT 05,Dawson,PRECINCT 05,N,JANET CHRISTOFFERSEN,71
2014-gen,omit,Dawson-PRECINCT 04,Dawson,PRECINCT 04,N,JANET CHRISTOFFERSEN,114
2014-gen,omit,Dawson-PRECINCT 03,Dawson,PRECINCT 03,N,JANET CHRISTOFFERSEN,186
2014-gen,omit,McCone-PRECINCT 08,McCone,PRECINCT 08,N,KATHERINE M. BIDEGARAY,95
2014-gen,omit,McCone-PRECINCT 04,McCone,PRECINCT 04,N,KATHERINE M. BIDEGARAY,141
2014-gen,omit,McCone-PRECINCT 27,McCone,PRECINCT 27,N,KATHERINE M. BIDEGARAY,78
2014-gen,omit,McCone-PRECINCT 04,McCone,PRECINCT 04,N,JANET CHRISTOFFERSEN,190
2014-gen,omit,McCone-PRECINCT 27,McCone,PRECINCT 27,N,JANET CHRISTOFFERSEN,130
2014-gen,omit,McCone-PRECINCT 08,McCone,PRECINCT 08,N,JANET CHRISTOFFERSEN,179
2014-gen,omit,Prairie-PRECINCT NO. 3,Prairie,PRECINCT NO. 3,N,KATHERINE M. BIDEGARAY,45
2014-gen,omit,Prairie-PRECINCT NO. 1,Prairie,PRECINCT NO. 1,N,KATHERINE M. BIDEGARAY,75
2014-gen,omit,Prairie-PRECINCT NO. 2,Prairie,PRECINCT NO. 2,N,KATHERINE M. BIDEGARAY,65
2014-gen,omit,Prairie-PRECINCT NO. 4,Prairie,PRECINCT NO. 4,N,KATHERINE M. BIDEGARAY,59
2014-gen,omit,Prairie-PRECINCT NO. 4,Prairie,PRECINCT NO. 4,N,JANET CHRISTOFFERSEN,72
2014-gen,omit,Prairie-PRECINCT NO. 1,Prairie,PRECINCT NO. 1,N,JANET CHRISTOFFERSEN,65
2014-gen,omit,Prairie-PRECINCT NO. 2,Prairie,PRECINCT NO. 2,N,JANET CHRISTOFFERSEN,62
2014-gen,omit,Prairie-PRECINCT NO. 3,Prairie,PRECINCT NO. 3,N,JANET CHRISTOFFERSEN,54
2014-gen,omit,Richland-PRECINCT 12,Richland,PRECINCT 12,N,KATHERINE M. BIDEGARAY,146
2014-gen,omit,Richland-PRECINCT 19,Richland,PRECINCT 19,N,KATHERINE M. BIDEGARAY,76
2014-gen,omit,Richland-PRECINCT 23,Richland,PRECINCT 23,N,KATHERINE M. BIDEGARAY,223
2014-gen,omit,Richland-PRECINCT 02,Richland,PRECINCT 02,N,KATHERINE M. BIDEGARAY,125
2014-gen,omit,Richland-PRECINCT 07,Richland,PRECINCT 07,N,KATHERINE M. BIDEGARAY,53
2014-gen,omit,Richland-PRECINCT 03,Richland,PRECINCT 03,N,KATHERINE M. BIDEGARAY,136
2014-gen,omit,Richland-PRECINCT 05,Richland,PRECINCT 05,N,KATHERINE M. BIDEGARAY,102
2014-gen,omit,Richland-PRECINCT 17,Richland,PRECINCT 17,N,KATHERINE M. BIDEGARAY,43
2014-gen,omit,Richland-PRECINCT 01,Richland,PRECINCT 01,N,KATHERINE M. BIDEGARAY,78
2014-gen,omit,Richland-PRECINCT 04,Richland,PRECINCT 04,N,KATHERINE M. BIDEGARAY,102
2014-gen,omit,Richland-PRECINCT 09,Richland,PRECINCT 09,N,KATHERINE M. BIDEGARAY,86
2014-gen,omit,Richland-PRECINCT 22,Richland,PRECINCT 22,N,KATHERINE M. BIDEGARAY,171
2014-gen,omit,Richland-PRECINCT 08,Richland,PRECINCT 08,N,KATHERINE M. BIDEGARAY,230
2014-gen,omit,Richland-PRECINCT 08,Richland,PRECINCT 08,N,JANET CHRISTOFFERSEN,202
2014-gen,omit,Richland-PRECINCT 12,Richland,PRECINCT 12,N,JANET CHRISTOFFERSEN,181
2014-gen,omit,Richland-PRECINCT 03,Richland,PRECINCT 03,N,JANET CHRISTOFFERSEN,135
2014-gen,omit,Richland-PRECINCT 05,Richland,PRECINCT 05,N,JANET CHRISTOFFERSEN,140
2014-gen,omit,Richland-PRECINCT 17,Richland,PRECINCT 17,N,JANET CHRISTOFFERSEN,56
2014-gen,omit,Richland-PRECINCT 01,Richland,PRECINCT 01,N,JANET CHRISTOFFERSEN,92
2014-gen,omit,Richland-PRECINCT 04,Richland,PRECINCT 04,N,JANET CHRISTOFFERSEN,117
2014-gen,omit,Richland-PRECINCT 02,Richland,PRECINCT 02,N,JANET CHRISTOFFERSEN,102
2014-gen,omit,Richland-PRECINCT 09,Richland,PRECINCT 09,N,JANET CHRISTOFFERSEN,99
2014-gen,omit,Richland-PRECINCT 07,Richland,PRECINCT 07,N,JANET CHRISTOFFERSEN,99
2014-gen,omit,Richland-PRECINCT 19,Richland,PRECINCT 19,N,JANET CHRISTOFFERSEN,33
2014-gen,omit,Richland-PRECINCT 23,Richland,PRECINCT 23,N,JANET CHRISTOFFERSEN,273
2014-gen,omit,Richland-PRECINCT 22,Richland,PRECINCT 22,N,JANET CHRISTOFFERSEN,160
2014-gen,omit,Wibaux-PRECINCT #1,Wibaux,PRECINCT #1,N,KATHERINE M. BIDEGARAY,174
2014-gen,omit,Wibaux-PRECINCT #1,Wibaux,PRECINCT #1,N,JANET CHRISTOFFERSEN,193
2014-gen,omit,Cascade-P25,Cascade,P25,,YES,2311
2014-gen,omit,Cascade-P21B,Cascade,P21B,,YES,219
2014-gen,omit,Cascade-P19A1,Cascade,P19A1,,YES,249
2014-gen,omit,Cascade-P19A4,Cascade,P19A4,,YES,270
2014-gen,omit,Cascade-P19B1,Cascade,P19B1,,YES,50
2014-gen,omit,Cascade-P24,Cascade,P24,,YES,2681
2014-gen,omit,Cascade-P23,Cascade,P23,,YES,2127
2014-gen,omit,Cascade-P20A,Cascade,P20A,,YES,2941
2014-gen,omit,Cascade-P20B,Cascade,P20B,,YES,876
2014-gen,omit,Cascade-P26A,Cascade,P26A,,YES,1482
2014-gen,omit,Cascade-P26B,Cascade,P26B,,YES,54
2014-gen,omit,Cascade-P21A,Cascade,P21A,,YES,2788
2014-gen,omit,Cascade-P22A,Cascade,P22A,,YES,1763
2014-gen,omit,Cascade-P22C,Cascade,P22C,,YES,24
2014-gen,omit,Cascade-P22B.,Cascade,P22B.,,YES,645
2014-gen,omit,Cascade-P27,Cascade,P27,,YES,330
2014-gen,omit,Cascade-P19A2,Cascade,P19A2,,YES,569
2014-gen,omit,Cascade-P19A3,Cascade,P19A3,,YES,238
2014-gen,omit,Cascade-P19C,Cascade,P19C,,YES,366
2014-gen,omit,Cascade-P19B2,Cascade,P19B2,,YES,652
2014-gen,omit,Cascade-P30,Cascade,P30,,YES,275
2014-gen,omit,Cascade-P19E,Cascade,P19E,,YES,185
2014-gen,omit,Cascade-P19D,Cascade,P19D,,YES,308
2014-gen,omit,Cascade-P25,Cascade,P25,,NO,316
2014-gen,omit,Cascade-P21B,Cascade,P21B,,NO,31
2014-gen,omit,Cascade-P19A1,Cascade,P19A1,,NO,48
2014-gen,omit,Cascade-P19A4,Cascade,P19A4,,NO,31
2014-gen,omit,Cascade-P19B1,Cascade,P19B1,,NO,2
2014-gen,omit,Cascade-P24,Cascade,P24,,NO,297
2014-gen,omit,Cascade-P23,Cascade,P23,,NO,279
2014-gen,omit,Cascade-P20A,Cascade,P20A,,NO,296
2014-gen,omit,Cascade-P20B,Cascade,P20B,,NO,87
2014-gen,omit,Cascade-P26A,Cascade,P26A,,NO,221
2014-gen,omit,Cascade-P26B,Cascade,P26B,,NO,12
2014-gen,omit,Cascade-P21A,Cascade,P21A,,NO,298
2014-gen,omit,Cascade-P22A,Cascade,P22A,,NO,245
2014-gen,omit,Cascade-P22C,Cascade,P22C,,NO,2
2014-gen,omit,Cascade-P22B.,Cascade,P22B.,,NO,95
2014-gen,omit,Cascade-P27,Cascade,P27,,NO,58
2014-gen,omit,Cascade-P19A2,Cascade,P19A2,,NO,98
2014-gen,omit,Cascade-P19A3,Cascade,P19A3,,NO,58
2014-gen,omit,Cascade-P19C,Cascade,P19C,,NO,62
2014-gen,omit,Cascade-P19B2,Cascade,P19B2,,NO,100
2014-gen,omit,Cascade-P30,Cascade,P30,,NO,43
2014-gen,omit,Cascade-P19E,Cascade,P19E,,NO,18
2014-gen,omit,Cascade-P19D,Cascade,P19D,,NO,39
2014-gen,senate,Lincoln-TREGO,Lincoln,TREGO,D,TERENCE GILL,50
2014-gen,senate,Lincoln-TROY COMBINED,Lincoln,TROY COMBINED,D,TERENCE GILL,99
2014-gen,senate,Lincoln-TROY RURAL,Lincoln,TROY RURAL,D,TERENCE GILL,171
2014-gen,senate,Lincoln-LIBBY NORTH,Lincoln,LIBBY NORTH,D,TERENCE GILL,166
2014-gen,senate,Lincoln-LIBBY EAST,Lincoln,LIBBY EAST,D,TERENCE GILL,106
2014-gen,senate,Lincoln-EUREKA RURAL,Lincoln,EUREKA RURAL,D,TERENCE GILL,251
2014-gen,senate,Lincoln-LIBBY/PLUMMER,Lincoln,LIBBY/PLUMMER,D,TERENCE GILL,169
2014-gen,senate,Lincoln-FORTINE,Lincoln,FORTINE,D,TERENCE GILL,68
2014-gen,senate,Lincoln-TOWN OF EUREKA,Lincoln,TOWN OF EUREKA,D,TERENCE GILL,72
2014-gen,senate,Lincoln-YAAK,Lincoln,YAAK,D,TERENCE GILL,28
2014-gen,senate,Lincoln-MC CORMICK,Lincoln,MC CORMICK,D,TERENCE GILL,55
2014-gen,senate,Lincoln-CITY OF LIBBY,Lincoln,CITY OF LIBBY,D,TERENCE GILL,242
2014-gen,senate,Lincoln-LIBBY WEST,Lincoln,LIBBY WEST,D,TERENCE GILL,155
2014-gen,senate,Lincoln-TROY NORTH,Lincoln,TROY NORTH,D,TERENCE GILL,34
2014-gen,senate,Lincoln-TREGO,Lincoln,TREGO,R,CHAS V. VINCENT,146
2014-gen,senate,Lincoln-TROY COMBINED,Lincoln,TROY COMBINED,R,CHAS V. VINCENT,217
2014-gen,senate,Lincoln-TROY RURAL,Lincoln,TROY RURAL,R,CHAS V. VINCENT,485
2014-gen,senate,Lincoln-LIBBY NORTH,Lincoln,LIBBY NORTH,R,CHAS V. VINCENT,524
2014-gen,senate,Lincoln-LIBBY EAST,Lincoln,LIBBY EAST,R,CHAS V. VINCENT,421
2014-gen,senate,Lincoln-LIBBY WEST,Lincoln,LIBBY WEST,R,CHAS V. VINCENT,698
2014-gen,senate,Lincoln-FORTINE,Lincoln,FORTINE,R,CHAS V. VINCENT,243
2014-gen,senate,Lincoln-TOWN OF EUREKA,Lincoln,TOWN OF EUREKA,R,CHAS V. VINCENT,269
2014-gen,senate,Lincoln-YAAK,Lincoln,YAAK,R,CHAS V. VINCENT,84
2014-gen,senate,Lincoln-MC CORMICK,Lincoln,MC CORMICK,R,CHAS V. VINCENT,143
2014-gen,senate,Lincoln-CITY OF LIBBY,Lincoln,CITY OF LIBBY,R,CHAS V. VINCENT,650
2014-gen,senate,Lincoln-TROY NORTH,Lincoln,TROY NORTH,R,CHAS V. VINCENT,76
2014-gen,senate,Lincoln-EUREKA RURAL,Lincoln,EUREKA RURAL,R,CHAS V. VINCENT,1029
2014-gen,senate,Lincoln-LIBBY/PLUMMER,Lincoln,LIBBY/PLUMMER,R,CHAS V. VINCENT,598
2014-gen,senate,Cascade-P21B,Cascade,P21B,D,VONNIE BROWN,138
2014-gen,senate,Cascade-P21A,Cascade,P21A,D,VONNIE BROWN,1447
2014-gen,senate,Cascade-P22A,Cascade,P22A,D,VONNIE BROWN,1076
2014-gen,senate,Cascade-P22C,Cascade,P22C,D,VONNIE BROWN,7
2014-gen,senate,Cascade-P22B.,Cascade,P22B.,D,VONNIE BROWN,320
2014-gen,senate,Cascade-P21A,Cascade,P21A,R,ED BUTTREY,1819
2014-gen,senate,Cascade-P22C,Cascade,P22C,R,ED BUTTREY,21
2014-gen,senate,Cascade-P22A,Cascade,P22A,R,ED BUTTREY,1049
2014-gen,senate,Cascade-P22B.,Cascade,P22B.,R,ED BUTTREY,483
2014-gen,senate,Cascade-P21B,Cascade,P21B,R,ED BUTTREY,122
2014-gen,senate,Cascade-P24,Cascade,P24,R,SHERIDAN BUCK,1459
2014-gen,senate,Cascade-P23,Cascade,P23,R,SHERIDAN BUCK,1137
2014-gen,senate,Cascade-P24,Cascade,P24,D,MARY SHEEHY MOE,1622
2014-gen,senate,Cascade-P23,Cascade,P23,D,MARY SHEEHY MOE,1388
2014-gen,senate,Cascade-P26A,Cascade,P26A,D,CARLIE BOLAND,925
2014-gen,senate,Cascade-P26B,Cascade,P26B,D,CARLIE BOLAND,22
2014-gen,senate,Cascade-P25,Cascade,P25,D,CARLIE BOLAND,1336
2014-gen,senate,Cascade-P25,Cascade,P25,R,BRIAN HOVEN,1441
2014-gen,senate,Cascade-P26A,Cascade,P26A,R,BRIAN HOVEN,892
2014-gen,senate,Cascade-P26B,Cascade,P26B,R,BRIAN HOVEN,52
2014-gen,senate,Cascade-P27,Cascade,P27,R,KRIS HANSEN,265
2014-gen,senate,Cascade-P27,Cascade,P27,D,GREG JERGESON,147
2014-gen,senate,Chouteau-GERALDINE 3,Chouteau,GERALDINE 3,R,KRIS HANSEN,171
2014-gen,senate,Chouteau-BIG SANDY 8,Chouteau,BIG SANDY 8,R,KRIS HANSEN,139
2014-gen,senate,Chouteau-BIG SANDY 9,Chouteau,BIG SANDY 9,R,KRIS HANSEN,195
2014-gen,senate,Chouteau-FORT BENTON 2,Chouteau,FORT BENTON 2,R,KRIS HANSEN,205
2014-gen,senate,Chouteau-LOMA 7,Chouteau,LOMA 7,R,KRIS HANSEN,77
2014-gen,senate,Chouteau-FORT BENTON 1,Chouteau,FORT BENTON 1,R,KRIS HANSEN,241
2014-gen,senate,Chouteau-CARTER 4,Chouteau,CARTER 4,R,KRIS HANSEN,132
2014-gen,senate,Chouteau-HIGHWOOD 6,Chouteau,HIGHWOOD 6,R,KRIS HANSEN,166
2014-gen,senate,Chouteau-FORT BENTON 2,Chouteau,FORT BENTON 2,D,GREG JERGESON,156
2014-gen,senate,Chouteau-CARTER 4,Chouteau,CARTER 4,D,GREG JERGESON,62
2014-gen,senate,Chouteau-LOMA 7,Chouteau,LOMA 7,D,GREG JERGESON,38
2014-gen,senate,Chouteau-GERALDINE 3,Chouteau,GERALDINE 3,D,GREG JERGESON,73
2014-gen,senate,Chouteau-BIG SANDY 8,Chouteau,BIG SANDY 8,D,GREG JERGESON,80
2014-gen,senate,Chouteau-BIG SANDY 9,Chouteau,BIG SANDY 9,D,GREG JERGESON,100
2014-gen,senate,Chouteau-FORT BENTON 1,Chouteau,FORT BENTON 1,D,GREG JERGESON,148
2014-gen,senate,Chouteau-HIGHWOOD 6,Chouteau,HIGHWOOD 6,D,GREG JERGESON,66
2014-gen,senate,Hill-PRECINCT #01,Hill,PRECINCT #01,R,KRIS HANSEN,224
2014-gen,senate,Hill-PRECINCT #02,Hill,PRECINCT #02,R,KRIS HANSEN,85
2014-gen,senate,Hill-PRECINCT #07,Hill,PRECINCT #07,R,KRIS HANSEN,237
2014-gen,senate,Hill-PRECINCT #08,Hill,PRECINCT #08,R,KRIS HANSEN,227
2014-gen,senate,Hill-PRECINCT #13,Hill,PRECINCT #13,R,KRIS HANSEN,76
2014-gen,senate,Hill-PRECINCT #16,Hill,PRECINCT #16,R,KRIS HANSEN,108
2014-gen,senate,Hill-PRECINCT #20,Hill,PRECINCT #20,R,KRIS HANSEN,129
2014-gen,senate,Hill-PRECINCT #21,Hill,PRECINCT #21,R,KRIS HANSEN,74
2014-gen,senate,Hill-PRECINCT #09,Hill,PRECINCT #09,R,KRIS HANSEN,181
2014-gen,senate,Hill-PRECINCT #03,Hill,PRECINCT #03,R,KRIS HANSEN,214
2014-gen,senate,Hill-PRECINCT #10,Hill,PRECINCT #10,R,KRIS HANSEN,93
2014-gen,senate,Hill-PRECINCT #15,Hill,PRECINCT #15,R,KRIS HANSEN,127
2014-gen,senate,Hill-PRECINCT #22,Hill,PRECINCT #22,R,KRIS HANSEN,133
2014-gen,senate,Hill-PRECINCT #03,Hill,PRECINCT #03,D,GREG JERGESON,222
2014-gen,senate,Hill-PRECINCT #15,Hill,PRECINCT #15,D,GREG JERGESON,81
2014-gen,senate,Hill-PRECINCT #20,Hill,PRECINCT #20,D,GREG JERGESON,95
2014-gen,senate,Hill-PRECINCT #21,Hill,PRECINCT #21,D,GREG JERGESON,60
2014-gen,senate,Hill-PRECINCT #01,Hill,PRECINCT #01,D,GREG JERGESON,273
2014-gen,senate,Hill-PRECINCT #02,Hill,PRECINCT #02,D,GREG JERGESON,172
2014-gen,senate,Hill-PRECINCT #07,Hill,PRECINCT #07,D,GREG JERGESON,280
2014-gen,senate,Hill-PRECINCT #08,Hill,PRECINCT #08,D,GREG JERGESON,263
2014-gen,senate,Hill-PRECINCT #10,Hill,PRECINCT #10,D,GREG JERGESON,110
2014-gen,senate,Hill-PRECINCT #13,Hill,PRECINCT #13,D,GREG JERGESON,113
2014-gen,senate,Hill-PRECINCT #16,Hill,PRECINCT #16,D,GREG JERGESON,69
2014-gen,senate,Hill-PRECINCT #22,Hill,PRECINCT #22,D,GREG JERGESON,83
2014-gen,senate,Hill-PRECINCT #09,Hill,PRECINCT #09,D,GREG JERGESON,231
2014-gen,senate,Liberty-#1 Precinct - West,Liberty,#1 Precinct - West,R,KRIS HANSEN,177
2014-gen,senate,Liberty-#2 Precinct - North,Liberty,#2 Precinct - North,R,KRIS HANSEN,133
2014-gen,senate,Liberty-#4 Precinct - Joplin,Liberty,#4 Precinct - Joplin,R,KRIS HANSEN,127
2014-gen,senate,Liberty-#3 Precinct - South,Liberty,#3 Precinct - South,R,KRIS HANSEN,144
2014-gen,senate,Liberty-#2 Precinct - North,Liberty,#2 Precinct - North,D,GREG JERGESON,93
2014-gen,senate,Liberty-#1 Precinct - West,Liberty,#1 Precinct - West,D,GREG JERGESON,56
2014-gen,senate,Liberty-#4 Precinct - Joplin,Liberty,#4 Precinct - Joplin,D,GREG JERGESON,59
2014-gen,senate,Liberty-#3 Precinct - South,Liberty,#3 Precinct - South,D,GREG JERGESON,66
2014-gen,senate,Carter-PRECINCT #3 HAMMOND,Carter,PRECINCT #3 HAMMOND,D,BILL MCCHESNEY,2
2014-gen,senate,Carter-PRECINCT #13 EKALAKA,Carter,PRECINCT #13 EKALAKA,D,BILL MCCHESNEY,26
2014-gen,senate,Carter-PRECINCT #14 RURAL EKALAKA,Carter,PRECINCT #14 RURAL EKALAKA,D,BILL MCCHESNEY,24
2014-gen,senate,Carter-PRECINCT #1 ALZADA,Carter,PRECINCT #1 ALZADA,D,BILL MCCHESNEY,4
2014-gen,senate,Carter-PRECINCT #1 ALZADA,Carter,PRECINCT #1 ALZADA,R,FREDERICK DAVIS MOORE,83
2014-gen,senate,Carter-PRECINCT #3 HAMMOND,Carter,PRECINCT #3 HAMMOND,R,FREDERICK DAVIS MOORE,49
2014-gen,senate,Carter-PRECINCT #13 EKALAKA,Carter,PRECINCT #13 EKALAKA,R,FREDERICK DAVIS MOORE,140
2014-gen,senate,Carter-PRECINCT #14 RURAL EKALAKA,Carter,PRECINCT #14 RURAL EKALAKA,R,FREDERICK DAVIS MOORE,260
2014-gen,senate,Custer-CCDHS,Custer,CCDHS,D,BILL MCCHESNEY,363
2014-gen,senate,Custer-RIVERVIEW SCHOOL,Custer,RIVERVIEW SCHOOL,D,BILL MCCHESNEY,3
2014-gen,senate,Custer-NAT'L GUARD,Custer,NAT'L GUARD,D,BILL MCCHESNEY,33
2014-gen,senate,Custer-KIRCHER,Custer,KIRCHER,D,BILL MCCHESNEY,64
2014-gen,senate,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,D,BILL MCCHESNEY,333
2014-gen,senate,Custer-HIGHLAND PARK SCH,Custer,HIGHLAND PARK SCH,D,BILL MCCHESNEY,458
2014-gen,senate,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,D,BILL MCCHESNEY,4
2014-gen,senate,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,D,BILL MCCHESNEY,2
2014-gen,senate,Custer-KINSEY,Custer,KINSEY,D,BILL MCCHESNEY,45
2014-gen,senate,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,D,BILL MCCHESNEY,0
2014-gen,senate,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,D,BILL MCCHESNEY,437
2014-gen,senate,Custer-JEFFERSON SCH,Custer,JEFFERSON SCH,R,FREDERICK DAVIS MOORE,417
2014-gen,senate,Custer-SPRING CREEK SCH,Custer,SPRING CREEK SCH,R,FREDERICK DAVIS MOORE,37
2014-gen,senate,Custer-WASHINGTON SCH,Custer,WASHINGTON SCH,R,FREDERICK DAVIS MOORE,276
2014-gen,senate,Custer-CCDHS,Custer,CCDHS,R,FREDERICK DAVIS MOORE,382
2014-gen,senate,Custer-ISMAY CHURCH,Custer,ISMAY CHURCH,R,FREDERICK DAVIS MOORE,25
2014-gen,senate,Custer-KNOWLTON SCH,Custer,KNOWLTON SCH,R,FREDERICK DAVIS MOORE,43
