election,race,key,county,precinct,party,candidate,votes
2016-gen,omit,Lincoln-LIBBY NORTH,Lincoln,LIBBY NORTH,N,WILLIAM L. MANAGHAN,234
2016-gen,omit,Lincoln-LIBBY EAST,Lincoln,LIBBY EAST,N,WILLIAM L. MANAGHAN,200
2016-gen,omit,Lincoln-LIBBY WEST,Lincoln,LIBBY WEST,N,WILLIAM L. MANAGHAN,391
2016-gen,omit,Lincoln-LIBBY/PLUMMER,Lincoln,LIBBY/PLUMMER,N,WILLIAM L. MANAGHAN,321
2016-gen,omit,Lincoln-TROY NORTH,Lincoln,TROY NORTH,N,WILLIAM L. MANAGHAN,113
2016-gen,house,Lincoln-TROY COMBINED,Lincoln,TROY COMBINED,R,STEVE GUNDERSON,259
2016-gen,house,Lincoln-TROY RURAL,Lincoln,TROY RURAL,R,STEVE GUNDERSON,534
2016-gen,house,Lincoln-CITY OF LIBBY,Lincoln,CITY OF LIBBY,R,STEVE GUNDERSON,753
2016-gen,house,Lincoln-LIBBY WEST,Lincoln,LIBBY WEST,R,STEVE GUNDERSON,815
2016-gen,house,Lincoln-LIBBY/PLUMMER,Lincoln,LIBBY/PLUMMER,R,STEVE GUNDERSON,684
2016-gen,house,Lincoln-TROY COMBINED,Lincoln,TROY COMBINED,D,STEVE HAARSTICK,136
2016-gen,house,Lincoln-TROY RURAL,Lincoln,TROY RURAL,D,STEVE HAARSTICK,225
2016-gen,house,Lincoln-CITY OF LIBBY,Lincoln,CITY OF LIBBY,D,STEVE HAARSTICK,343
2016-gen,house,Lincoln-LIBBY WEST,Lincoln,LIBBY WEST,D,STEVE HAARSTICK,196
2016-gen,house,Lincoln-LIBBY/PLUMMER,Lincoln,LIBBY/PLUMMER,D,STEVE HAARSTICK,255
2016-gen,house,Lincoln-FORTINE,Lincoln,FORTINE,R,MIKE CUFFE,324
2016-gen,house,Lincoln-TREGO,Lincoln,TREGO,R,MIKE CUFFE,203
2016-gen,house,Lincoln-EUREKA RURAL,Lincoln,EUREKA RURAL,R,MIKE CUFFE,1307
2016-gen,house,Lincoln-TOWN OF EUREKA,Lincoln,TOWN OF EUREKA,R,MIKE CUFFE,358
2016-gen,house,Lincoln-YAAK,Lincoln,YAAK,R,MIKE CUFFE,113
2016-gen,house,Lincoln-MC CORMICK,Lincoln,MC CORMICK,R,MIKE CUFFE,188
2016-gen,house,Lincoln-LIBBY NORTH,Lincoln,LIBBY NORTH,R,MIKE CUFFE,642
2016-gen,house,Lincoln-LIBBY EAST,Lincoln,LIBBY EAST,R,MIKE CUFFE,506
2016-gen,house,Lincoln-TROY NORTH,Lincoln,TROY NORTH,R,MIKE CUFFE,188
2016-gen,house,Lincoln-FORTINE,Lincoln,FORTINE,D,DAVID B. MCGARRY,94
2016-gen,house,Lincoln-TREGO,Lincoln,TREGO,D,DAVID B. MCGARRY,71
2016-gen,house,Lincoln-EUREKA RURAL,Lincoln,EUREKA RURAL,D,DAVID B. MCGARRY,314
2016-gen,house,Lincoln-TOWN OF EUREKA,Lincoln,TOWN OF EUREKA,D,DAVID B. MCGARRY,104
2016-gen,house,Lincoln-YAAK,Lincoln,YAAK,D,DAVID B. MCGARRY,41
2016-gen,house,Lincoln-MC CORMICK,Lincoln,MC CORMICK,D,DAVID B. MCGARRY,73
2016-gen,house,Lincoln-LIBBY NORTH,Lincoln,LIBBY NORTH,D,DAVID B. MCGARRY,146
2016-gen,house,Lincoln-LIBBY EAST,Lincoln,LIBBY EAST,D,DAVID B. MCGARRY,125
2016-gen,house,Lincoln-TROY NORTH,Lincoln,TROY NORTH,D,DAVID B. MCGARRY,67
2016-gen,omit,Lincoln-FORTINE,Lincoln,FORTINE,N,TRICIA BROOKS,191
2016-gen,omit,Lincoln-TREGO,Lincoln,TREGO,N,TRICIA BROOKS,127
2016-gen,omit,Lincoln-EUREKA RURAL,Lincoln,EUREKA RURAL,N,TRICIA BROOKS,658
2016-gen,omit,Lincoln-TOWN OF EUREKA,Lincoln,TOWN OF EUREKA,N,TRICIA BROOKS,241
2016-gen,omit,Lincoln-YAAK,Lincoln,YAAK,N,TRICIA BROOKS,59
2016-gen,omit,Lincoln-MC CORMICK,Lincoln,MC CORMICK,N,TRICIA BROOKS,123
2016-gen,omit,Lincoln-TROY COMBINED,Lincoln,TROY COMBINED,N,TRICIA BROOKS,198
2016-gen,omit,Lincoln-TROY RURAL,Lincoln,TROY RURAL,N,TRICIA BROOKS,412
2016-gen,omit,Lincoln-CITY OF LIBBY,Lincoln,CITY OF LIBBY,N,TRICIA BROOKS,525
2016-gen,omit,Lincoln-LIBBY NORTH,Lincoln,LIBBY NORTH,N,TRICIA BROOKS,363
2016-gen,omit,Lincoln-LIBBY EAST,Lincoln,LIBBY EAST,N,TRICIA BROOKS,330
2016-gen,omit,Lincoln-LIBBY WEST,Lincoln,LIBBY WEST,N,TRICIA BROOKS,536
2016-gen,omit,Lincoln-LIBBY/PLUMMER,Lincoln,LIBBY/PLUMMER,N,TRICIA BROOKS,455
2016-gen,omit,Lincoln-TROY NORTH,Lincoln,TROY NORTH,N,TRICIA BROOKS,120
2016-gen,omit,Lincoln-FORTINE,Lincoln,FORTINE,N,CYNDI MILLER,185
2016-gen,omit,Lincoln-TREGO,Lincoln,TREGO,N,CYNDI MILLER,124
2016-gen,omit,Lincoln-EUREKA RURAL,Lincoln,EUREKA RURAL,N,CYNDI MILLER,763
2016-gen,omit,Lincoln-TOWN OF EUREKA,Lincoln,TOWN OF EUREKA,N,CYNDI MILLER,166
2016-gen,omit,Lincoln-YAAK,Lincoln,YAAK,N,CYNDI MILLER,75
2016-gen,omit,Lincoln-MC CORMICK,Lincoln,MC CORMICK,N,CYNDI MILLER,111
2016-gen,omit,Lincoln-TROY COMBINED,Lincoln,TROY COMBINED,N,CYNDI MILLER,170
2016-gen,omit,Lincoln-TROY RURAL,Lincoln,TROY RURAL,N,CYNDI MILLER,284
2016-gen,omit,Lincoln-CITY OF LIBBY,Lincoln,CITY OF LIBBY,N,CYNDI MILLER,556
2016-gen,omit,Lincoln-LIBBY NORTH,Lincoln,LIBBY NORTH,N,CYNDI MILLER,408
2016-gen,omit,Lincoln-LIBBY EAST,Lincoln,LIBBY EAST,N,CYNDI MILLER,256
2016-gen,omit,Lincoln-LIBBY WEST,Lincoln,LIBBY WEST,N,CYNDI MILLER,476
2016-gen,omit,Lincoln-LIBBY/PLUMMER,Lincoln,LIBBY/PLUMMER,N,CYNDI MILLER,473
2016-gen,omit,Lincoln-TROY NORTH,Lincoln,TROY NORTH,N,CYNDI MILLER,120
2016-gen,omit,Lincoln-FORTINE,Lincoln,FORTINE,N,JERRY BENNETT,158
2016-gen,omit,Lincoln-TREGO,Lincoln,TREGO,N,JERRY BENNETT,97
2016-gen,omit,Lincoln-EUREKA RURAL,Lincoln,EUREKA RURAL,N,JERRY BENNETT,655
2016-gen,omit,Lincoln-TOWN OF EUREKA,Lincoln,TOWN OF EUREKA,N,JERRY BENNETT,211
2016-gen,omit,Lincoln-YAAK,Lincoln,YAAK,N,JERRY BENNETT,75
2016-gen,omit,Lincoln-MC CORMICK,Lincoln,MC CORMICK,N,JERRY BENNETT,137
2016-gen,omit,Lincoln-TROY COMBINED,Lincoln,TROY COMBINED,N,JERRY BENNETT,209
2016-gen,omit,Lincoln-TROY RURAL,Lincoln,TROY RURAL,N,JERRY BENNETT,393
2016-gen,omit,Lincoln-CITY OF LIBBY,Lincoln,CITY OF LIBBY,N,JERRY BENNETT,726
2016-gen,omit,Lincoln-LIBBY NORTH,Lincoln,LIBBY NORTH,N,JERRY BENNETT,556
2016-gen,omit,Lincoln-LIBBY EAST,Lincoln,LIBBY EAST,N,JERRY BENNETT,450
2016-gen,omit,Lincoln-LIBBY WEST,Lincoln,LIBBY WEST,N,JERRY BENNETT,745
2016-gen,omit,Lincoln-LIBBY/PLUMMER,Lincoln,LIBBY/PLUMMER,N,JERRY BENNETT,672
2016-gen,omit,Lincoln-TROY NORTH,Lincoln,TROY NORTH,N,JERRY BENNETT,146
2016-gen,omit,Lincoln-FORTINE,Lincoln,FORTINE,N,RHODA CARGILL,224
2016-gen,omit,Lincoln-TREGO,Lincoln,TREGO,N,RHODA CARGILL,164
2016-gen,omit,Lincoln-EUREKA RURAL,Lincoln,EUREKA RURAL,N,RHODA CARGILL,741
2016-gen,omit,Lincoln-TOWN OF EUREKA,Lincoln,TOWN OF EUREKA,N,RHODA CARGILL,200
2016-gen,omit,Lincoln-YAAK,Lincoln,YAAK,N,RHODA CARGILL,66
2016-gen,omit,Lincoln-MC CORMICK,Lincoln,MC CORMICK,N,RHODA CARGILL,103
2016-gen,omit,Lincoln-TROY COMBINED,Lincoln,TROY COMBINED,N,RHODA CARGILL,167
2016-gen,omit,Lincoln-TROY RURAL,Lincoln,TROY RURAL,N,RHODA CARGILL,314
2016-gen,omit,Lincoln-CITY OF LIBBY,Lincoln,CITY OF LIBBY,N,RHODA CARGILL,326
2016-gen,omit,Lincoln-LIBBY NORTH,Lincoln,LIBBY NORTH,N,RHODA CARGILL,198
2016-gen,omit,Lincoln-LIBBY EAST,Lincoln,LIBBY EAST,N,RHODA CARGILL,148
2016-gen,omit,Lincoln-LIBBY WEST,Lincoln,LIBBY WEST,N,RHODA CARGILL,246
2016-gen,omit,Lincoln-LIBBY/PLUMMER,Lincoln,LIBBY/PLUMMER,N,RHODA CARGILL,251
2016-gen,omit,Lincoln-TROY NORTH,Lincoln,TROY NORTH,N,RHODA CARGILL,93
2016-gen,omit,Lincoln-FORTINE,Lincoln,FORTINE,,YES ON CONSTITUTIONAL INITIATIVE CI-116,252
2016-gen,omit,Lincoln-TREGO,Lincoln,TREGO,,YES ON CONSTITUTIONAL INITIATIVE CI-116,152
2016-gen,omit,Lincoln-EUREKA RURAL,Lincoln,EUREKA RURAL,,YES ON CONSTITUTIONAL INITIATIVE CI-116,990
2016-gen,omit,Lincoln-TOWN OF EUREKA,Lincoln,TOWN OF EUREKA,,YES ON CONSTITUTIONAL INITIATIVE CI-116,283
2016-gen,omit,Lincoln-YAAK,Lincoln,YAAK,,YES ON CONSTITUTIONAL INITIATIVE CI-116,80
2016-gen,omit,Lincoln-MC CORMICK,Lincoln,MC CORMICK,,YES ON CONSTITUTIONAL INITIATIVE CI-116,176
2016-gen,omit,Lincoln-TROY COMBINED,Lincoln,TROY COMBINED,,YES ON CONSTITUTIONAL INITIATIVE CI-116,274
2016-gen,omit,Lincoln-TROY RURAL,Lincoln,TROY RURAL,,YES ON CONSTITUTIONAL INITIATIVE CI-116,486
2016-gen,omit,Lincoln-CITY OF LIBBY,Lincoln,CITY OF LIBBY,,YES ON CONSTITUTIONAL INITIATIVE CI-116,793
2016-gen,omit,Lincoln-LIBBY NORTH,Lincoln,LIBBY NORTH,,YES ON CONSTITUTIONAL INITIATIVE CI-116,507
2016-gen,omit,Lincoln-LIBBY EAST,Lincoln,LIBBY EAST,,YES ON CONSTITUTIONAL INITIATIVE CI-116,414
2016-gen,omit,Lincoln-LIBBY WEST,Lincoln,LIBBY WEST,,YES ON CONSTITUTIONAL INITIATIVE CI-116,725
2016-gen,omit,Lincoln-LIBBY/PLUMMER,Lincoln,LIBBY/PLUMMER,,YES ON CONSTITUTIONAL INITIATIVE CI-116,654
2016-gen,omit,Lincoln-TROY NORTH,Lincoln,TROY NORTH,,YES ON CONSTITUTIONAL INITIATIVE CI-116,193
2016-gen,omit,Lincoln-FORTINE,Lincoln,FORTINE,,NO ON CONSTITUTIONAL INITIATIVE CI-116,190
2016-gen,omit,Lincoln-TREGO,Lincoln,TREGO,,NO ON CONSTITUTIONAL INITIATIVE CI-116,141
2016-gen,omit,Lincoln-EUREKA RURAL,Lincoln,EUREKA RURAL,,NO ON CONSTITUTIONAL INITIATIVE CI-116,647
2016-gen,omit,Lincoln-TOWN OF EUREKA,Lincoln,TOWN OF EUREKA,,NO ON CONSTITUTIONAL INITIATIVE CI-116,171
2016-gen,omit,Lincoln-YAAK,Lincoln,YAAK,,NO ON CONSTITUTIONAL INITIATIVE CI-116,70
2016-gen,omit,Lincoln-MC CORMICK,Lincoln,MC CORMICK,,NO ON CONSTITUTIONAL INITIATIVE CI-116,91
2016-gen,omit,Lincoln-TROY COMBINED,Lincoln,TROY COMBINED,,NO ON CONSTITUTIONAL INITIATIVE CI-116,129
2016-gen,omit,Lincoln-TROY RURAL,Lincoln,TROY RURAL,,NO ON CONSTITUTIONAL INITIATIVE CI-116,275
2016-gen,omit,Lincoln-CITY OF LIBBY,Lincoln,CITY OF LIBBY,,NO ON CONSTITUTIONAL INITIATIVE CI-116,314
2016-gen,omit,Lincoln-LIBBY NORTH,Lincoln,LIBBY NORTH,,NO ON CONSTITUTIONAL INITIATIVE CI-116,286
2016-gen,omit,Lincoln-LIBBY EAST,Lincoln,LIBBY EAST,,NO ON CONSTITUTIONAL INITIATIVE CI-116,217
2016-gen,omit,Lincoln-LIBBY WEST,Lincoln,LIBBY WEST,,NO ON CONSTITUTIONAL INITIATIVE CI-116,304
2016-gen,omit,Lincoln-LIBBY/PLUMMER,Lincoln,LIBBY/PLUMMER,,NO ON CONSTITUTIONAL INITIATIVE CI-116,290
2016-gen,omit,Lincoln-TROY NORTH,Lincoln,TROY NORTH,,NO ON CONSTITUTIONAL INITIATIVE CI-116,65
2016-gen,omit,Lincoln-FORTINE,Lincoln,FORTINE,,YES ON INITIATIVE I-177,94
2016-gen,omit,Lincoln-TREGO,Lincoln,TREGO,,YES ON INITIATIVE I-177,69
2016-gen,omit,Lincoln-EUREKA RURAL,Lincoln,EUREKA RURAL,,YES ON INITIATIVE I-177,418
2016-gen,omit,Lincoln-TOWN OF EUREKA,Lincoln,TOWN OF EUREKA,,YES ON INITIATIVE I-177,117
2016-gen,omit,Lincoln-YAAK,Lincoln,YAAK,,YES ON INITIATIVE I-177,38
2016-gen,omit,Lincoln-MC CORMICK,Lincoln,MC CORMICK,,YES ON INITIATIVE I-177,93
2016-gen,omit,Lincoln-TROY COMBINED,Lincoln,TROY COMBINED,,YES ON INITIATIVE I-177,132
2016-gen,omit,Lincoln-TROY RURAL,Lincoln,TROY RURAL,,YES ON INITIATIVE I-177,206
2016-gen,omit,Lincoln-CITY OF LIBBY,Lincoln,CITY OF LIBBY,,YES ON INITIATIVE I-177,355
2016-gen,omit,Lincoln-LIBBY NORTH,Lincoln,LIBBY NORTH,,YES ON INITIATIVE I-177,193
2016-gen,omit,Lincoln-LIBBY EAST,Lincoln,LIBBY EAST,,YES ON INITIATIVE I-177,132
2016-gen,omit,Lincoln-LIBBY WEST,Lincoln,LIBBY WEST,,YES ON INITIATIVE I-177,232
2016-gen,omit,Lincoln-LIBBY/PLUMMER,Lincoln,LIBBY/PLUMMER,,YES ON INITIATIVE I-177,265
2016-gen,omit,Lincoln-TROY NORTH,Lincoln,TROY NORTH,,YES ON INITIATIVE I-177,72
2016-gen,omit,Lincoln-FORTINE,Lincoln,FORTINE,,NO ON INITIATIVE I-177,345
2016-gen,omit,Lincoln-TREGO,Lincoln,TREGO,,NO ON INITIATIVE I-177,227
2016-gen,omit,Lincoln-EUREKA RURAL,Lincoln,EUREKA RURAL,,NO ON INITIATIVE I-177,1240
2016-gen,omit,Lincoln-TOWN OF EUREKA,Lincoln,TOWN OF EUREKA,,NO ON INITIATIVE I-177,350
2016-gen,omit,Lincoln-YAAK,Lincoln,YAAK,,NO ON INITIATIVE I-177,116
2016-gen,omit,Lincoln-MC CORMICK,Lincoln,MC CORMICK,,NO ON INITIATIVE I-177,180
2016-gen,omit,Lincoln-TROY COMBINED,Lincoln,TROY COMBINED,,NO ON INITIATIVE I-177,272
2016-gen,omit,Lincoln-TROY RURAL,Lincoln,TROY RURAL,,NO ON INITIATIVE I-177,564
2016-gen,omit,Lincoln-CITY OF LIBBY,Lincoln,CITY OF LIBBY,,NO ON INITIATIVE I-177,761
2016-gen,omit,Lincoln-LIBBY NORTH,Lincoln,LIBBY NORTH,,NO ON INITIATIVE I-177,611
2016-gen,omit,Lincoln-LIBBY EAST,Lincoln,LIBBY EAST,,NO ON INITIATIVE I-177,516
2016-gen,omit,Lincoln-LIBBY WEST,Lincoln,LIBBY WEST,,NO ON INITIATIVE I-177,816
2016-gen,omit,Lincoln-LIBBY/PLUMMER,Lincoln,LIBBY/PLUMMER,,NO ON INITIATIVE I-177,696
2016-gen,omit,Lincoln-TROY NORTH,Lincoln,TROY NORTH,,NO ON INITIATIVE I-177,190
2016-gen,omit,Lincoln-FORTINE,Lincoln,FORTINE,,YES ON INITIATIVE I-181,142
2016-gen,omit,Lincoln-TREGO,Lincoln,TREGO,,YES ON INITIATIVE I-181,74
2016-gen,omit,Lincoln-EUREKA RURAL,Lincoln,EUREKA RURAL,,YES ON INITIATIVE I-181,530
2016-gen,omit,Lincoln-TOWN OF EUREKA,Lincoln,TOWN OF EUREKA,,YES ON INITIATIVE I-181,151
2016-gen,omit,Lincoln-YAAK,Lincoln,YAAK,,YES ON INITIATIVE I-181,57
2016-gen,omit,Lincoln-MC CORMICK,Lincoln,MC CORMICK,,YES ON INITIATIVE I-181,91
2016-gen,omit,Lincoln-TROY COMBINED,Lincoln,TROY COMBINED,,YES ON INITIATIVE I-181,165
2016-gen,omit,Lincoln-TROY RURAL,Lincoln,TROY RURAL,,YES ON INITIATIVE I-181,251
2016-gen,omit,Lincoln-CITY OF LIBBY,Lincoln,CITY OF LIBBY,,YES ON INITIATIVE I-181,476
2016-gen,omit,Lincoln-LIBBY NORTH,Lincoln,LIBBY NORTH,,YES ON INITIATIVE I-181,305
2016-gen,omit,Lincoln-LIBBY EAST,Lincoln,LIBBY EAST,,YES ON INITIATIVE I-181,182
2016-gen,omit,Lincoln-LIBBY WEST,Lincoln,LIBBY WEST,,YES ON INITIATIVE I-181,340
2016-gen,omit,Lincoln-LIBBY/PLUMMER,Lincoln,LIBBY/PLUMMER,,YES ON INITIATIVE I-181,375
2016-gen,omit,Lincoln-TROY NORTH,Lincoln,TROY NORTH,,YES ON INITIATIVE I-181,99
2016-gen,omit,Lincoln-FORTINE,Lincoln,FORTINE,,NO ON INITIATIVE I-181,296
2016-gen,omit,Lincoln-TREGO,Lincoln,TREGO,,NO ON INITIATIVE I-181,214
2016-gen,omit,Lincoln-EUREKA RURAL,Lincoln,EUREKA RURAL,,NO ON INITIATIVE I-181,1088
2016-gen,omit,Lincoln-TOWN OF EUREKA,Lincoln,TOWN OF EUREKA,,NO ON INITIATIVE I-181,306
2016-gen,omit,Lincoln-YAAK,Lincoln,YAAK,,NO ON INITIATIVE I-181,96
2016-gen,omit,Lincoln-MC CORMICK,Lincoln,MC CORMICK,,NO ON INITIATIVE I-181,166
2016-gen,omit,Lincoln-TROY COMBINED,Lincoln,TROY COMBINED,,NO ON INITIATIVE I-181,232
2016-gen,omit,Lincoln-TROY RURAL,Lincoln,TROY RURAL,,NO ON INITIATIVE I-181,500
2016-gen,omit,Lincoln-CITY OF LIBBY,Lincoln,CITY OF LIBBY,,NO ON INITIATIVE I-181,622
2016-gen,omit,Lincoln-LIBBY NORTH,Lincoln,LIBBY NORTH,,NO ON INITIATIVE I-181,479
2016-gen,omit,Lincoln-LIBBY EAST,Lincoln,LIBBY EAST,,NO ON INITIATIVE I-181,446
2016-gen,omit,Lincoln-LIBBY WEST,Lincoln,LIBBY WEST,,NO ON INITIATIVE I-181,674
2016-gen,omit,Lincoln-LIBBY/PLUMMER,Lincoln,LIBBY/PLUMMER,,NO ON INITIATIVE I-181,552
2016-gen,omit,Lincoln-TROY NORTH,Lincoln,TROY NORTH,,NO ON INITIATIVE I-181,155
2016-gen,omit,Lincoln-FORTINE,Lincoln,FORTINE,,YES ON INITIATIVE I-182,227
2016-gen,omit,Lincoln-TREGO,Lincoln,TREGO,,YES ON INITIATIVE I-182,176
2016-gen,omit,Lincoln-EUREKA RURAL,Lincoln,EUREKA RURAL,,YES ON INITIATIVE I-182,831
2016-gen,omit,Lincoln-TOWN OF EUREKA,Lincoln,TOWN OF EUREKA,,YES ON INITIATIVE I-182,266
2016-gen,omit,Lincoln-YAAK,Lincoln,YAAK,,YES ON INITIATIVE I-182,86
2016-gen,omit,Lincoln-MC CORMICK,Lincoln,MC CORMICK,,YES ON INITIATIVE I-182,160
2016-gen,omit,Lincoln-TROY COMBINED,Lincoln,TROY COMBINED,,YES ON INITIATIVE I-182,258
2016-gen,omit,Lincoln-TROY RURAL,Lincoln,TROY RURAL,,YES ON INITIATIVE I-182,435
2016-gen,omit,Lincoln-CITY OF LIBBY,Lincoln,CITY OF LIBBY,,YES ON INITIATIVE I-182,717
2016-gen,omit,Lincoln-LIBBY NORTH,Lincoln,LIBBY NORTH,,YES ON INITIATIVE I-182,396
2016-gen,omit,Lincoln-LIBBY EAST,Lincoln,LIBBY EAST,,YES ON INITIATIVE I-182,340
2016-gen,omit,Lincoln-LIBBY WEST,Lincoln,LIBBY WEST,,YES ON INITIATIVE I-182,581
2016-gen,omit,Lincoln-LIBBY/PLUMMER,Lincoln,LIBBY/PLUMMER,,YES ON INITIATIVE I-182,512
2016-gen,omit,Lincoln-TROY NORTH,Lincoln,TROY NORTH,,YES ON INITIATIVE I-182,163
2016-gen,omit,Lincoln-FORTINE,Lincoln,FORTINE,,NO ON INITIATIVE I-182,220
2016-gen,omit,Lincoln-TREGO,Lincoln,TREGO,,NO ON INITIATIVE I-182,118
2016-gen,omit,Lincoln-EUREKA RURAL,Lincoln,EUREKA RURAL,,NO ON INITIATIVE I-182,828
2016-gen,omit,Lincoln-TOWN OF EUREKA,Lincoln,TOWN OF EUREKA,,NO ON INITIATIVE I-182,204
2016-gen,omit,Lincoln-YAAK,Lincoln,YAAK,,NO ON INITIATIVE I-182,66
2016-gen,omit,Lincoln-MC CORMICK,Lincoln,MC CORMICK,,NO ON INITIATIVE I-182,110
2016-gen,omit,Lincoln-TROY COMBINED,Lincoln,TROY COMBINED,,NO ON INITIATIVE I-182,149
2016-gen,omit,Lincoln-TROY RURAL,Lincoln,TROY RURAL,,NO ON INITIATIVE I-182,332
2016-gen,omit,Lincoln-CITY OF LIBBY,Lincoln,CITY OF LIBBY,,NO ON INITIATIVE I-182,409
2016-gen,omit,Lincoln-LIBBY NORTH,Lincoln,LIBBY NORTH,,NO ON INITIATIVE I-182,409
2016-gen,omit,Lincoln-LIBBY EAST,Lincoln,LIBBY EAST,,NO ON INITIATIVE I-182,313
2016-gen,omit,Lincoln-LIBBY WEST,Lincoln,LIBBY WEST,,NO ON INITIATIVE I-182,462
2016-gen,omit,Lincoln-LIBBY/PLUMMER,Lincoln,LIBBY/PLUMMER,,NO ON INITIATIVE I-182,445
2016-gen,omit,Lincoln-TROY NORTH,Lincoln,TROY NORTH,,NO ON INITIATIVE I-182,100
2016-gen,president,Madison-VIRGINIA CITY - WARD 1,Madison,VIRGINIA CITY - WARD 1,D,HILLARY CLINTON AND TIM KAINE,66
2016-gen,president,Madison-ENNIS - TOWN,Madison,ENNIS - TOWN,D,HILLARY CLINTON AND TIM KAINE,158
2016-gen,president,Madison-ENNIS - RURAL,Madison,ENNIS - RURAL,D,HILLARY CLINTON AND TIM KAINE,458
2016-gen,president,Madison-HARRISON - WARD 2,Madison,HARRISON - WARD 2,D,HILLARY CLINTON AND TIM KAINE,64
2016-gen,president,Madison-ALDER - WARD 2,Madison,ALDER - WARD 2,D,HILLARY CLINTON AND TIM KAINE,36
2016-gen,president,Madison-SHERIDAN,Madison,SHERIDAN,D,HILLARY CLINTON AND TIM KAINE,210
2016-gen,president,Madison-TWIN BRIDGES,Madison,TWIN BRIDGES,D,HILLARY CLINTON AND TIM KAINE,152
2016-gen,president,Madison-JEFFERSON ISLAND - WARD 1,Madison,JEFFERSON ISLAND - WARD 1,D,HILLARY CLINTON AND TIM KAINE,36
2016-gen,president,Madison-VIRGINIA CITY - WARD 1,Madison,VIRGINIA CITY - WARD 1,A,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,0
2016-gen,president,Madison-ENNIS - TOWN,Madison,ENNIS - TOWN,A,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,3
2016-gen,president,Madison-ENNIS - RURAL,Madison,ENNIS - RURAL,A,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,3
2016-gen,president,Madison-HARRISON - WARD 2,Madison,HARRISON - WARD 2,A,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,1
2016-gen,president,Madison-ALDER - WARD 2,Madison,ALDER - WARD 2,A,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,1
2016-gen,president,Madison-SHERIDAN,Madison,SHERIDAN,A,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,1
2016-gen,president,Madison-TWIN BRIDGES,Madison,TWIN BRIDGES,A,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,3
2016-gen,president,Madison-JEFFERSON ISLAND - WARD 1,Madison,JEFFERSON ISLAND - WARD 1,A,ROCKY ROQUE DE LA FUENTE AND MICHAEL STEINBERG,1
2016-gen,president,Madison-VIRGINIA CITY - WARD 1,Madison,VIRGINIA CITY - WARD 1,L,GARY JOHNSON AND BILL WELD,4
2016-gen,president,Madison-ENNIS - TOWN,Madison,ENNIS - TOWN,L,GARY JOHNSON AND BILL WELD,27
2016-gen,president,Madison-ENNIS - RURAL,Madison,ENNIS - RURAL,L,GARY JOHNSON AND BILL WELD,56
2016-gen,president,Madison-HARRISON - WARD 2,Madison,HARRISON - WARD 2,L,GARY JOHNSON AND BILL WELD,14
2016-gen,president,Madison-ALDER - WARD 2,Madison,ALDER - WARD 2,L,GARY JOHNSON AND BILL WELD,9
2016-gen,president,Madison-SHERIDAN,Madison,SHERIDAN,L,GARY JOHNSON AND BILL WELD,41
2016-gen,president,Madison-TWIN BRIDGES,Madison,TWIN BRIDGES,L,GARY JOHNSON AND BILL WELD,32
2016-gen,president,Madison-JEFFERSON ISLAND - WARD 1,Madison,JEFFERSON ISLAND - WARD 1,L,GARY JOHNSON AND BILL WELD,12
2016-gen,president,Madison-VIRGINIA CITY - WARD 1,Madison,VIRGINIA CITY - WARD 1,G,JILL STEIN AND AJAMU BARAKA,5
2016-gen,president,Madison-ENNIS - TOWN,Madison,ENNIS - TOWN,G,JILL STEIN AND AJAMU BARAKA,10
2016-gen,president,Madison-ENNIS - RURAL,Madison,ENNIS - RURAL,G,JILL STEIN AND AJAMU BARAKA,21
2016-gen,president,Madison-HARRISON - WARD 2,Madison,HARRISON - WARD 2,G,JILL STEIN AND AJAMU BARAKA,5
2016-gen,president,Madison-ALDER - WARD 2,Madison,ALDER - WARD 2,G,JILL STEIN AND AJAMU BARAKA,0
2016-gen,president,Madison-SHERIDAN,Madison,SHERIDAN,G,JILL STEIN AND AJAMU BARAKA,5
2016-gen,president,Madison-TWIN BRIDGES,Madison,TWIN BRIDGES,G,JILL STEIN AND AJAMU BARAKA,11
2016-gen,president,Madison-JEFFERSON ISLAND - WARD 1,Madison,JEFFERSON ISLAND - WARD 1,G,JILL STEIN AND AJAMU BARAKA,1
2016-gen,president,Madison-VIRGINIA CITY - WARD 1,Madison,VIRGINIA CITY - WARD 1,R,DONALD J. TRUMP AND MICHAEL R. PENCE,102
2016-gen,president,Madison-ENNIS - TOWN,Madison,ENNIS - TOWN,R,DONALD J. TRUMP AND MICHAEL R. PENCE,287
2016-gen,president,Madison-ENNIS - RURAL,Madison,ENNIS - RURAL,R,DONALD J. TRUMP AND MICHAEL R. PENCE,1111
2016-gen,president,Madison-HARRISON - WARD 2,Madison,HARRISON - WARD 2,R,DONALD J. TRUMP AND MICHAEL R. PENCE,250
2016-gen,president,Madison-ALDER - WARD 2,Madison,ALDER - WARD 2,R,DONALD J. TRUMP AND MICHAEL R. PENCE,145
